starting job
Sun Dec  7 19:54:41 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.65.06              Driver Version: 580.65.06      CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA H100 80GB HBM3          On  |   00000000:46:00.0 Off |                   On |
| N/A   24C    P0            113W /  700W |     411MiB /  81559MiB |     N/A      Default |
|                                         |                        |              Enabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| MIG devices:                                                                            |
+------------------+----------------------------------+-----------+-----------------------+
| GPU  GI  CI  MIG |              Shared Memory-Usage |        Vol|        Shared         |
|      ID  ID  Dev |                Shared BAR1-Usage | SM     Unc| CE ENC  DEC  OFA  JPG |
|                  |                                  |        ECC|                       |
|==================+==================================+===========+=======================|
|  0    9   0   0  |              15MiB /  9984MiB    | 16      0 |  1   0    1    0    1 |
|                  |               0MiB /  6185MiB    |           |                       |
+------------------+----------------------------------+-----------+-----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
Running seed 7
Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
Seed 7 | Episode 0 | Reward -300.00 | Epsilon 0.9987
Seed 7 | Episode 56 | Reward -300.00 | Epsilon 0.6033
Seed 7 | Episode 57 | Reward -300.00 | Epsilon 0.5979
Seed 7 | Episode 58 | Reward -300.00 | Epsilon 0.5925
Seed 7 | Episode 59 | Reward -300.00 | Epsilon 0.5872
Seed 7 | Episode 60 | Reward -300.00 | Epsilon 0.5820
Seed 7 | Episode 61 | Reward -300.00 | Epsilon 0.5767
Seed 7 | Episode 62 | Reward -300.00 | Epsilon 0.5716
Seed 7 | Episode 63 | Reward -300.00 | Epsilon 0.5665
Seed 7 | Episode 64 | Reward -300.00 | Epsilon 0.5614
Seed 7 | Episode 65 | Reward -300.00 | Epsilon 0.5563
Seed 7 | Episode 66 | Reward -300.00 | Epsilon 0.5514
Seed 7 | Episode 67 | Reward -300.00 | Epsilon 0.5464
Seed 7 | Episode 68 | Reward -300.00 | Epsilon 0.5415
Seed 7 | Episode 69 | Reward -300.00 | Epsilon 0.5367
Seed 7 | Episode 70 | Reward -300.00 | Epsilon 0.5319
Seed 7 | Episode 71 | Reward -300.00 | Epsilon 0.5271
Seed 7 | Episode 72 | Reward -300.00 | Epsilon 0.5224
Seed 7 | Episode 73 | Reward -300.00 | Epsilon 0.5177
Seed 7 | Episode 74 | Reward -300.00 | Epsilon 0.5131
Seed 7 | Episode 75 | Reward -300.00 | Epsilon 0.5085
Seed 7 | Episode 76 | Reward -300.00 | Epsilon 0.5039
Seed 7 | Episode 77 | Reward -300.00 | Epsilon 0.4994
Seed 7 | Episode 78 | Reward -300.00 | Epsilon 0.4949
Seed 7 | Episode 79 | Reward -300.00 | Epsilon 0.4905
Seed 7 | Episode 80 | Reward -300.00 | Epsilon 0.4861
Seed 7 | Episode 81 | Reward -300.00 | Epsilon 0.4817
Seed 7 | Episode 82 | Reward -300.00 | Epsilon 0.4774
Seed 7 | Episode 83 | Reward -300.00 | Epsilon 0.4731
Seed 7 | Episode 84 | Reward -300.00 | Epsilon 0.4689
Seed 7 | Episode 85 | Reward -300.00 | Epsilon 0.4647
Seed 7 | Episode 86 | Reward -300.00 | Epsilon 0.4605
Seed 7 | Episode 87 | Reward -300.00 | Epsilon 0.4564
Seed 7 | Episode 88 | Reward -300.00 | Epsilon 0.4523
Seed 7 | Episode 89 | Reward -300.00 | Epsilon 0.4483
Seed 7 | Episode 90 | Reward -300.00 | Epsilon 0.4443
Seed 7 | Episode 91 | Reward -300.00 | Epsilon 0.4403
Seed 7 | Episode 92 | Reward -300.00 | Epsilon 0.4363
Seed 7 | Episode 93 | Reward -300.00 | Epsilon 0.4324
Seed 7 | Episode 94 | Reward -300.00 | Epsilon 0.4285
Seed 7 | Episode 95 | Reward -300.00 | Epsilon 0.4247
Seed 7 | Episode 96 | Reward -300.00 | Epsilon 0.4209
Seed 7 | Episode 97 | Reward -300.00 | Epsilon 0.4171
Seed 7 | Episode 98 | Reward -300.00 | Epsilon 0.4134
Seed 7 | Episode 99 | Reward -300.00 | Epsilon 0.4097
Seed 7 | Episode 100 | Reward -300.00 | Epsilon 0.4060
Seed 7 | Episode 101 | Reward -300.00 | Epsilon 0.4024
Seed 7 | Episode 102 | Reward -300.00 | Epsilon 0.3988
Seed 7 | Episode 103 | Reward -300.00 | Epsilon 0.3952
Seed 7 | Episode 104 | Reward -300.00 | Epsilon 0.3917
Seed 7 | Episode 105 | Reward -300.00 | Epsilon 0.3881
Seed 7 | Episode 106 | Reward -300.00 | Epsilon 0.3847
Seed 7 | Episode 107 | Reward -300.00 | Epsilon 0.3812
Seed 7 | Episode 108 | Reward -300.00 | Epsilon 0.3778
Seed 7 | Episode 109 | Reward -300.00 | Epsilon 0.3744
Seed 7 | Episode 110 | Reward -300.00 | Epsilon 0.3711
Seed 7 | Episode 111 | Reward -300.00 | Epsilon 0.3677
Seed 7 | Episode 112 | Reward -300.00 | Epsilon 0.3645
Seed 7 | Episode 113 | Reward -300.00 | Epsilon 0.3612
Seed 7 | Episode 114 | Reward -300.00 | Epsilon 0.3579
Seed 7 | Episode 115 | Reward -300.00 | Epsilon 0.3547
Seed 7 | Episode 116 | Reward -300.00 | Epsilon 0.3516
Seed 7 | Episode 117 | Reward -300.00 | Epsilon 0.3484
Seed 7 | Episode 118 | Reward -300.00 | Epsilon 0.3453
Seed 7 | Episode 119 | Reward -300.00 | Epsilon 0.3422
Seed 7 | Episode 120 | Reward -300.00 | Epsilon 0.3391
Seed 7 | Episode 121 | Reward -300.00 | Epsilon 0.3361
Seed 7 | Episode 122 | Reward -300.00 | Epsilon 0.3331
Seed 7 | Episode 123 | Reward -300.00 | Epsilon 0.3301
Seed 7 | Episode 124 | Reward -300.00 | Epsilon 0.3271
Seed 7 | Episode 125 | Reward -300.00 | Epsilon 0.3242
Seed 7 | Episode 126 | Reward -300.00 | Epsilon 0.3213
Seed 7 | Episode 127 | Reward -300.00 | Epsilon 0.3184
Seed 7 | Episode 128 | Reward -300.00 | Epsilon 0.3156
Seed 7 | Episode 129 | Reward -300.00 | Epsilon 0.3127
Seed 7 | Episode 130 | Reward -300.00 | Epsilon 0.3099
Seed 7 | Episode 131 | Reward -300.00 | Epsilon 0.3072
Seed 7 | Episode 132 | Reward -300.00 | Epsilon 0.3044
Seed 7 | Episode 133 | Reward -300.00 | Epsilon 0.3017
Seed 7 | Episode 134 | Reward -300.00 | Epsilon 0.2990
Seed 7 | Episode 135 | Reward -300.00 | Epsilon 0.2963
Seed 7 | Episode 136 | Reward -300.00 | Epsilon 0.2936
Seed 7 | Episode 137 | Reward -300.00 | Epsilon 0.2910
Seed 7 | Episode 138 | Reward -300.00 | Epsilon 0.2884
Seed 7 | Episode 139 | Reward -300.00 | Epsilon 0.2858
Seed 7 | Episode 140 | Reward -300.00 | Epsilon 0.2833
Seed 7 | Episode 141 | Reward -300.00 | Epsilon 0.2807
Seed 7 | Episode 142 | Reward -300.00 | Epsilon 0.2782
Seed 7 | Episode 143 | Reward -300.00 | Epsilon 0.2757
Seed 7 | Episode 144 | Reward -300.00 | Epsilon 0.2732
Seed 7 | Episode 145 | Reward -300.00 | Epsilon 0.2708
Seed 7 | Episode 146 | Reward -300.00 | Epsilon 0.2684
Seed 7 | Episode 147 | Reward -300.00 | Epsilon 0.2660
Seed 7 | Episode 148 | Reward -300.00 | Epsilon 0.2636
Seed 7 | Episode 149 | Reward -300.00 | Epsilon 0.2612
Seed 7 | Episode 150 | Reward -300.00 | Epsilon 0.2589
Seed 7 | Episode 151 | Reward -300.00 | Epsilon 0.2566
Seed 7 | Episode 152 | Reward -300.00 | Epsilon 0.2543
Seed 7 | Episode 153 | Reward -300.00 | Epsilon 0.2520
Seed 7 | Episode 154 | Reward -300.00 | Epsilon 0.2497
Seed 7 | Episode 155 | Reward -300.00 | Epsilon 0.2475
Seed 7 | Episode 156 | Reward -300.00 | Epsilon 0.2453
Seed 7 | Episode 157 | Reward -300.00 | Epsilon 0.2431
Seed 7 | Episode 158 | Reward -300.00 | Epsilon 0.2409
Seed 7 | Episode 159 | Reward -300.00 | Epsilon 0.2387
Seed 7 | Episode 160 | Reward -300.00 | Epsilon 0.2366
Seed 7 | Episode 161 | Reward -300.00 | Epsilon 0.2345
Seed 7 | Episode 162 | Reward -300.00 | Epsilon 0.2324
Seed 7 | Episode 163 | Reward -300.00 | Epsilon 0.2303
Seed 7 | Episode 164 | Reward -300.00 | Epsilon 0.2282
Seed 7 | Episode 165 | Reward -300.00 | Epsilon 0.2262
Seed 7 | Episode 166 | Reward -300.00 | Epsilon 0.2242
Seed 7 | Episode 167 | Reward -300.00 | Epsilon 0.2222
Seed 7 | Episode 168 | Reward -300.00 | Epsilon 0.2202
Seed 7 | Episode 169 | Reward -300.00 | Epsilon 0.2182
Seed 7 | Episode 170 | Reward -300.00 | Epsilon 0.2162
Seed 7 | Episode 171 | Reward -300.00 | Epsilon 0.2143
Seed 7 | Episode 172 | Reward -300.00 | Epsilon 0.2124
Seed 7 | Episode 173 | Reward -300.00 | Epsilon 0.2105
Seed 7 | Episode 174 | Reward -300.00 | Epsilon 0.2086
Seed 7 | Episode 175 | Reward -300.00 | Epsilon 0.2067
Seed 7 | Episode 176 | Reward -300.00 | Epsilon 0.2049
Seed 7 | Episode 177 | Reward -300.00 | Epsilon 0.2030
Seed 7 | Episode 178 | Reward -300.00 | Epsilon 0.2012
Seed 7 | Episode 179 | Reward -300.00 | Epsilon 0.1994
Seed 7 | Episode 180 | Reward -300.00 | Epsilon 0.1976
Seed 7 | Episode 181 | Reward -300.00 | Epsilon 0.1959
Seed 7 | Episode 182 | Reward -300.00 | Epsilon 0.1941
Seed 7 | Episode 183 | Reward -300.00 | Epsilon 0.1924
Seed 7 | Episode 184 | Reward -300.00 | Epsilon 0.1906
Seed 7 | Episode 185 | Reward -300.00 | Epsilon 0.1889
Seed 7 | Episode 186 | Reward -300.00 | Epsilon 0.1872
Seed 7 | Episode 187 | Reward -300.00 | Epsilon 0.1856
Seed 7 | Episode 188 | Reward -300.00 | Epsilon 0.1839
Seed 7 | Episode 189 | Reward -300.00 | Epsilon 0.1823
Seed 7 | Episode 190 | Reward -300.00 | Epsilon 0.1806
Seed 7 | Episode 191 | Reward -300.00 | Epsilon 0.1790
Seed 7 | Episode 192 | Reward -300.00 | Epsilon 0.1774
Seed 7 | Episode 193 | Reward -300.00 | Epsilon 0.1758
Seed 7 | Episode 194 | Reward -300.00 | Epsilon 0.1742
Seed 7 | Episode 195 | Reward -300.00 | Epsilon 0.1727
Seed 7 | Episode 196 | Reward -300.00 | Epsilon 0.1711
Seed 7 | Episode 197 | Reward -300.00 | Epsilon 0.1696
Seed 7 | Episode 198 | Reward -300.00 | Epsilon 0.1681
Seed 7 | Episode 199 | Reward -300.00 | Epsilon 0.1666
Seed 7 | Episode 200 | Reward -300.00 | Epsilon 0.1651
Seed 7 | Episode 201 | Reward -300.00 | Epsilon 0.1636
Seed 7 | Episode 202 | Reward -300.00 | Epsilon 0.1621
Seed 7 | Episode 203 | Reward -300.00 | Epsilon 0.1607
Seed 7 | Episode 204 | Reward -300.00 | Epsilon 0.1592
Seed 7 | Episode 205 | Reward -300.00 | Epsilon 0.1578
Seed 7 | Episode 206 | Reward -300.00 | Epsilon 0.1564
Seed 7 | Episode 207 | Reward -300.00 | Epsilon 0.1550
Seed 7 | Episode 208 | Reward -300.00 | Epsilon 0.1536
Seed 7 | Episode 209 | Reward -300.00 | Epsilon 0.1522
Seed 7 | Episode 210 | Reward -300.00 | Epsilon 0.1509
Seed 7 | Episode 211 | Reward -300.00 | Epsilon 0.1495
Seed 7 | Episode 212 | Reward -300.00 | Epsilon 0.1482
Seed 7 | Episode 213 | Reward -300.00 | Epsilon 0.1468
Seed 7 | Episode 214 | Reward -300.00 | Epsilon 0.1455
Seed 7 | Episode 215 | Reward -300.00 | Epsilon 0.1442
Seed 7 | Episode 216 | Reward -300.00 | Epsilon 0.1429
Seed 7 | Episode 217 | Reward -300.00 | Epsilon 0.1417
Seed 7 | Episode 218 | Reward -300.00 | Epsilon 0.1404
Seed 7 | Episode 219 | Reward -300.00 | Epsilon 0.1391
Seed 7 | Episode 220 | Reward -300.00 | Epsilon 0.1379
Seed 7 | Episode 221 | Reward -300.00 | Epsilon 0.1366
Seed 7 | Episode 222 | Reward -300.00 | Epsilon 0.1354
Seed 7 | Episode 223 | Reward -300.00 | Epsilon 0.1342
Seed 7 | Episode 224 | Reward -300.00 | Epsilon 0.1330
Seed 7 | Episode 225 | Reward -300.00 | Epsilon 0.1318
Seed 7 | Episode 226 | Reward -300.00 | Epsilon 0.1306
Seed 7 | Episode 227 | Reward -300.00 | Epsilon 0.1295
Seed 7 | Episode 228 | Reward -300.00 | Epsilon 0.1283
Seed 7 | Episode 229 | Reward -300.00 | Epsilon 0.1272
Seed 7 | Episode 230 | Reward -300.00 | Epsilon 0.1260
Seed 7 | Episode 231 | Reward -300.00 | Epsilon 0.1249
Seed 7 | Episode 232 | Reward -300.00 | Epsilon 0.1238
Seed 7 | Episode 233 | Reward -300.00 | Epsilon 0.1227
Seed 7 | Episode 234 | Reward -300.00 | Epsilon 0.1216
Seed 7 | Episode 235 | Reward -300.00 | Epsilon 0.1205
Seed 7 | Episode 236 | Reward -300.00 | Epsilon 0.1194
Seed 7 | Episode 237 | Reward -300.00 | Epsilon 0.1183
Seed 7 | Episode 238 | Reward -300.00 | Epsilon 0.1173
Seed 7 | Episode 239 | Reward -300.00 | Epsilon 0.1162
Seed 7 | Episode 240 | Reward -300.00 | Epsilon 0.1152
Seed 7 | Episode 241 | Reward -300.00 | Epsilon 0.1141
Seed 7 | Episode 242 | Reward -300.00 | Epsilon 0.1131
Seed 7 | Episode 243 | Reward -300.00 | Epsilon 0.1121
Seed 7 | Episode 244 | Reward -300.00 | Epsilon 0.1111
Seed 7 | Episode 245 | Reward -300.00 | Epsilon 0.1101
Seed 7 | Episode 246 | Reward -300.00 | Epsilon 0.1091
Seed 7 | Episode 247 | Reward -300.00 | Epsilon 0.1081
Seed 7 | Episode 248 | Reward -300.00 | Epsilon 0.1072
Seed 7 | Episode 249 | Reward -300.00 | Epsilon 0.1062
Seed 7 | Episode 250 | Reward -300.00 | Epsilon 0.1053
Seed 7 | Episode 251 | Reward -300.00 | Epsilon 0.1043
Seed 7 | Episode 252 | Reward -300.00 | Epsilon 0.1034
Seed 7 | Episode 253 | Reward -300.00 | Epsilon 0.1024
Seed 7 | Episode 254 | Reward -300.00 | Epsilon 0.1015
Seed 7 | Episode 255 | Reward -300.00 | Epsilon 0.1006
Seed 7 | Episode 256 | Reward -300.00 | Epsilon 0.0997
Seed 7 | Episode 257 | Reward -300.00 | Epsilon 0.0988
Seed 7 | Episode 258 | Reward -300.00 | Epsilon 0.0979
Seed 7 | Episode 259 | Reward -300.00 | Epsilon 0.0971
Seed 7 | Episode 260 | Reward -300.00 | Epsilon 0.0962
Seed 7 | Episode 261 | Reward -300.00 | Epsilon 0.0953
Seed 7 | Episode 262 | Reward -300.00 | Epsilon 0.0945
Seed 7 | Episode 263 | Reward -300.00 | Epsilon 0.0936
Seed 7 | Episode 264 | Reward -300.00 | Epsilon 0.0928
Seed 7 | Episode 265 | Reward -300.00 | Epsilon 0.0920
Seed 7 | Episode 266 | Reward -82.00 | Epsilon 0.0915
Seed 7 | Episode 267 | Reward -300.00 | Epsilon 0.0906
Seed 7 | Episode 268 | Reward -300.00 | Epsilon 0.0898
Seed 7 | Episode 269 | Reward -300.00 | Epsilon 0.0890
Seed 7 | Episode 270 | Reward -300.00 | Epsilon 0.0882
Seed 7 | Episode 271 | Reward -300.00 | Epsilon 0.0874
Seed 7 | Episode 272 | Reward -300.00 | Epsilon 0.0867
Seed 7 | Episode 273 | Reward -300.00 | Epsilon 0.0859
Seed 7 | Episode 274 | Reward -300.00 | Epsilon 0.0851
Seed 7 | Episode 275 | Reward -300.00 | Epsilon 0.0843
Seed 7 | Episode 276 | Reward -300.00 | Epsilon 0.0836
Seed 7 | Episode 277 | Reward -300.00 | Epsilon 0.0828
Seed 7 | Episode 278 | Reward -300.00 | Epsilon 0.0821
Seed 7 | Episode 279 | Reward -300.00 | Epsilon 0.0814
Seed 7 | Episode 280 | Reward -36.00 | Epsilon 0.0810
Seed 7 | Episode 281 | Reward -300.00 | Epsilon 0.0803
Seed 7 | Episode 282 | Reward -300.00 | Epsilon 0.0796
Seed 7 | Episode 283 | Reward -300.00 | Epsilon 0.0789
Seed 7 | Episode 284 | Reward -300.00 | Epsilon 0.0782
Seed 7 | Episode 285 | Reward -300.00 | Epsilon 0.0775
Seed 7 | Episode 286 | Reward -300.00 | Epsilon 0.0768
Seed 7 | Episode 287 | Reward -300.00 | Epsilon 0.0761
Seed 7 | Episode 288 | Reward -300.00 | Epsilon 0.0754
Seed 7 | Episode 289 | Reward -300.00 | Epsilon 0.0747
Seed 7 | Episode 290 | Reward -300.00 | Epsilon 0.0741
Seed 7 | Episode 291 | Reward -300.00 | Epsilon 0.0734
Seed 7 | Episode 292 | Reward -300.00 | Epsilon 0.0727
Seed 7 | Episode 293 | Reward -300.00 | Epsilon 0.0721
Seed 7 | Episode 294 | Reward -300.00 | Epsilon 0.0714
Seed 7 | Episode 295 | Reward -300.00 | Epsilon 0.0708
Seed 7 | Episode 296 | Reward -300.00 | Epsilon 0.0702
Seed 7 | Episode 297 | Reward -300.00 | Epsilon 0.0695
Seed 7 | Episode 298 | Reward -300.00 | Epsilon 0.0689
Seed 7 | Episode 299 | Reward -300.00 | Epsilon 0.0683
Seed 7 | Episode 300 | Reward -300.00 | Epsilon 0.0677
Seed 7 | Episode 301 | Reward -300.00 | Epsilon 0.0671
Seed 7 | Episode 302 | Reward -300.00 | Epsilon 0.0665
Seed 7 | Episode 303 | Reward -300.00 | Epsilon 0.0659
Seed 7 | Episode 304 | Reward -300.00 | Epsilon 0.0653
Seed 7 | Episode 305 | Reward -300.00 | Epsilon 0.0647
Seed 7 | Episode 306 | Reward -300.00 | Epsilon 0.0641
Seed 7 | Episode 307 | Reward -300.00 | Epsilon 0.0635
Seed 7 | Episode 308 | Reward -300.00 | Epsilon 0.0630
Seed 7 | Episode 309 | Reward -300.00 | Epsilon 0.0624
Seed 7 | Episode 310 | Reward -300.00 | Epsilon 0.0619
Seed 7 | Episode 311 | Reward -300.00 | Epsilon 0.0613
Seed 7 | Episode 312 | Reward -300.00 | Epsilon 0.0607
Seed 7 | Episode 313 | Reward -300.00 | Epsilon 0.0602
Seed 7 | Episode 314 | Reward -300.00 | Epsilon 0.0597
Seed 7 | Episode 315 | Reward -300.00 | Epsilon 0.0591
Seed 7 | Episode 316 | Reward -300.00 | Epsilon 0.0586
Seed 7 | Episode 317 | Reward -300.00 | Epsilon 0.0581
Seed 7 | Episode 318 | Reward -300.00 | Epsilon 0.0576
Seed 7 | Episode 319 | Reward -300.00 | Epsilon 0.0570
Seed 7 | Episode 320 | Reward -300.00 | Epsilon 0.0565
Seed 7 | Episode 321 | Reward -300.00 | Epsilon 0.0560
Seed 7 | Episode 322 | Reward -300.00 | Epsilon 0.0555
Seed 7 | Episode 323 | Reward -300.00 | Epsilon 0.0550
Seed 7 | Episode 324 | Reward -300.00 | Epsilon 0.0545
Seed 7 | Episode 325 | Reward -300.00 | Epsilon 0.0540
Seed 7 | Episode 326 | Reward -300.00 | Epsilon 0.0536
Seed 7 | Episode 327 | Reward -300.00 | Epsilon 0.0531
Seed 7 | Episode 328 | Reward -300.00 | Epsilon 0.0526
Seed 7 | Episode 329 | Reward -300.00 | Epsilon 0.0521
Seed 7 | Episode 330 | Reward -300.00 | Epsilon 0.0517
Seed 7 | Episode 331 | Reward -300.00 | Epsilon 0.0512
Seed 7 | Episode 332 | Reward -300.00 | Epsilon 0.0507
Seed 7 | Episode 333 | Reward -300.00 | Epsilon 0.0503
Seed 7 | Episode 334 | Reward -300.00 | Epsilon 0.0498
Seed 7 | Episode 335 | Reward -300.00 | Epsilon 0.0494
Seed 7 | Episode 336 | Reward -124.00 | Epsilon 0.0491
Seed 7 | Episode 337 | Reward -300.00 | Epsilon 0.0486
Seed 7 | Episode 338 | Reward -300.00 | Epsilon 0.0482
Seed 7 | Episode 339 | Reward -300.00 | Epsilon 0.0478
Seed 7 | Episode 340 | Reward -98.00 | Epsilon 0.0475
Seed 7 | Episode 341 | Reward -300.00 | Epsilon 0.0470
Seed 7 | Episode 342 | Reward -300.00 | Epsilon 0.0466
Seed 7 | Episode 343 | Reward -300.00 | Epsilon 0.0462
Seed 7 | Episode 344 | Reward -300.00 | Epsilon 0.0458
Seed 7 | Episode 345 | Reward -300.00 | Epsilon 0.0454
Seed 7 | Episode 346 | Reward -300.00 | Epsilon 0.0450
Seed 7 | Episode 347 | Reward -300.00 | Epsilon 0.0446
Seed 7 | Episode 348 | Reward -300.00 | Epsilon 0.0442
Seed 7 | Episode 349 | Reward -300.00 | Epsilon 0.0438
Seed 7 | Episode 350 | Reward -300.00 | Epsilon 0.0434
Seed 7 | Episode 351 | Reward 41.00 | Epsilon 0.0433
Seed 7 | Episode 352 | Reward -300.00 | Epsilon 0.0429
Seed 7 | Episode 353 | Reward -300.00 | Epsilon 0.0425
Seed 7 | Episode 354 | Reward -53.00 | Epsilon 0.0423
Seed 7 | Episode 355 | Reward -300.00 | Epsilon 0.0420
