starting job
Sun Dec  7 19:51:22 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.65.06              Driver Version: 580.65.06      CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA H100 80GB HBM3          On  |   00000000:46:00.0 Off |                   On |
| N/A   34C    P0            301W /  700W |   30420MiB /  81559MiB |     N/A      Default |
|                                         |                        |              Enabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| MIG devices:                                                                            |
+------------------+----------------------------------+-----------+-----------------------+
| GPU  GI  CI  MIG |              Shared Memory-Usage |        Vol|        Shared         |
|      ID  ID  Dev |                Shared BAR1-Usage | SM     Unc| CE ENC  DEC  OFA  JPG |
|                  |                                  |        ECC|                       |
|==================+==================================+===========+=======================|
|  0   10   0   0  |              15MiB /  9984MiB    | 16      0 |  1   0    1    0    1 |
|                  |               0MiB /  6185MiB    |           |                       |
+------------------+----------------------------------+-----------+-----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
Running seed 1
Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
Seed 1 | Episode 0 | Reward -300.00 | Epsilon 0.9987
Seed 1 | Episode 59 | Reward -300.00 | Epsilon 0.5872
Seed 1 | Episode 60 | Reward -300.00 | Epsilon 0.5820
Seed 1 | Episode 61 | Reward -300.00 | Epsilon 0.5767
Seed 1 | Episode 62 | Reward -300.00 | Epsilon 0.5716
Seed 1 | Episode 63 | Reward -300.00 | Epsilon 0.5665
Seed 1 | Episode 64 | Reward -300.00 | Epsilon 0.5614
Seed 1 | Episode 65 | Reward -300.00 | Epsilon 0.5563
Seed 1 | Episode 66 | Reward -300.00 | Epsilon 0.5514
Seed 1 | Episode 67 | Reward -300.00 | Epsilon 0.5464
Seed 1 | Episode 68 | Reward -300.00 | Epsilon 0.5415
Seed 1 | Episode 69 | Reward -300.00 | Epsilon 0.5367
Seed 1 | Episode 70 | Reward -300.00 | Epsilon 0.5319
Seed 1 | Episode 71 | Reward -300.00 | Epsilon 0.5271
Seed 1 | Episode 72 | Reward -300.00 | Epsilon 0.5224
Seed 1 | Episode 73 | Reward -300.00 | Epsilon 0.5177
Seed 1 | Episode 74 | Reward -300.00 | Epsilon 0.5131
Seed 1 | Episode 75 | Reward -300.00 | Epsilon 0.5085
Seed 1 | Episode 76 | Reward -300.00 | Epsilon 0.5039
Seed 1 | Episode 77 | Reward -300.00 | Epsilon 0.4994
Seed 1 | Episode 78 | Reward -300.00 | Epsilon 0.4949
Seed 1 | Episode 79 | Reward -300.00 | Epsilon 0.4905
Seed 1 | Episode 80 | Reward -300.00 | Epsilon 0.4861
Seed 1 | Episode 81 | Reward -300.00 | Epsilon 0.4817
Seed 1 | Episode 82 | Reward -300.00 | Epsilon 0.4774
Seed 1 | Episode 83 | Reward -300.00 | Epsilon 0.4731
Seed 1 | Episode 84 | Reward -300.00 | Epsilon 0.4689
Seed 1 | Episode 85 | Reward -300.00 | Epsilon 0.4647
Seed 1 | Episode 86 | Reward -300.00 | Epsilon 0.4605
Seed 1 | Episode 87 | Reward -300.00 | Epsilon 0.4564
Seed 1 | Episode 88 | Reward -300.00 | Epsilon 0.4523
Seed 1 | Episode 89 | Reward -300.00 | Epsilon 0.4483
Seed 1 | Episode 90 | Reward -300.00 | Epsilon 0.4443
Seed 1 | Episode 91 | Reward -300.00 | Epsilon 0.4403
Seed 1 | Episode 92 | Reward -300.00 | Epsilon 0.4363
Seed 1 | Episode 93 | Reward -300.00 | Epsilon 0.4324
Seed 1 | Episode 94 | Reward -300.00 | Epsilon 0.4285
Seed 1 | Episode 95 | Reward -300.00 | Epsilon 0.4247
Seed 1 | Episode 96 | Reward -300.00 | Epsilon 0.4209
Seed 1 | Episode 97 | Reward -300.00 | Epsilon 0.4171
Seed 1 | Episode 98 | Reward -300.00 | Epsilon 0.4134
Seed 1 | Episode 99 | Reward -300.00 | Epsilon 0.4097
Seed 1 | Episode 100 | Reward -300.00 | Epsilon 0.4060
Seed 1 | Episode 101 | Reward -300.00 | Epsilon 0.4024
Seed 1 | Episode 102 | Reward -300.00 | Epsilon 0.3988
Seed 1 | Episode 103 | Reward -300.00 | Epsilon 0.3952
Seed 1 | Episode 104 | Reward -300.00 | Epsilon 0.3917
Seed 1 | Episode 105 | Reward -300.00 | Epsilon 0.3881
Seed 1 | Episode 106 | Reward -300.00 | Epsilon 0.3847
Seed 1 | Episode 107 | Reward -300.00 | Epsilon 0.3812
Seed 1 | Episode 108 | Reward -300.00 | Epsilon 0.3778
Seed 1 | Episode 109 | Reward -300.00 | Epsilon 0.3744
Seed 1 | Episode 110 | Reward -300.00 | Epsilon 0.3711
Seed 1 | Episode 111 | Reward -300.00 | Epsilon 0.3677
Seed 1 | Episode 112 | Reward -300.00 | Epsilon 0.3645
Seed 1 | Episode 113 | Reward -300.00 | Epsilon 0.3612
Seed 1 | Episode 114 | Reward -300.00 | Epsilon 0.3579
Seed 1 | Episode 115 | Reward -300.00 | Epsilon 0.3547
Seed 1 | Episode 116 | Reward -300.00 | Epsilon 0.3516
Seed 1 | Episode 117 | Reward -300.00 | Epsilon 0.3484
Seed 1 | Episode 118 | Reward -300.00 | Epsilon 0.3453
Seed 1 | Episode 119 | Reward -300.00 | Epsilon 0.3422
Seed 1 | Episode 120 | Reward -300.00 | Epsilon 0.3391
Seed 1 | Episode 121 | Reward -300.00 | Epsilon 0.3361
Seed 1 | Episode 122 | Reward -300.00 | Epsilon 0.3331
Seed 1 | Episode 123 | Reward -300.00 | Epsilon 0.3301
Seed 1 | Episode 124 | Reward -300.00 | Epsilon 0.3271
Seed 1 | Episode 125 | Reward -300.00 | Epsilon 0.3242
Seed 1 | Episode 126 | Reward -300.00 | Epsilon 0.3213
Seed 1 | Episode 127 | Reward -300.00 | Epsilon 0.3184
Seed 1 | Episode 128 | Reward -300.00 | Epsilon 0.3156
Seed 1 | Episode 129 | Reward -300.00 | Epsilon 0.3127
Seed 1 | Episode 130 | Reward -300.00 | Epsilon 0.3099
Seed 1 | Episode 131 | Reward -300.00 | Epsilon 0.3072
Seed 1 | Episode 132 | Reward -300.00 | Epsilon 0.3044
Seed 1 | Episode 133 | Reward -300.00 | Epsilon 0.3017
Seed 1 | Episode 134 | Reward -300.00 | Epsilon 0.2990
Seed 1 | Episode 135 | Reward -300.00 | Epsilon 0.2963
Seed 1 | Episode 136 | Reward -300.00 | Epsilon 0.2936
Seed 1 | Episode 137 | Reward -300.00 | Epsilon 0.2910
Seed 1 | Episode 138 | Reward -300.00 | Epsilon 0.2884
Seed 1 | Episode 139 | Reward -300.00 | Epsilon 0.2858
Seed 1 | Episode 140 | Reward -300.00 | Epsilon 0.2833
Seed 1 | Episode 141 | Reward -300.00 | Epsilon 0.2807
Seed 1 | Episode 142 | Reward -300.00 | Epsilon 0.2782
Seed 1 | Episode 143 | Reward -300.00 | Epsilon 0.2757
Seed 1 | Episode 144 | Reward -300.00 | Epsilon 0.2732
Seed 1 | Episode 145 | Reward -300.00 | Epsilon 0.2708
Seed 1 | Episode 146 | Reward -300.00 | Epsilon 0.2684
Seed 1 | Episode 147 | Reward -300.00 | Epsilon 0.2660
Seed 1 | Episode 148 | Reward -300.00 | Epsilon 0.2636
Seed 1 | Episode 149 | Reward -300.00 | Epsilon 0.2612
Seed 1 | Episode 150 | Reward -300.00 | Epsilon 0.2589
Seed 1 | Episode 151 | Reward -300.00 | Epsilon 0.2566
Seed 1 | Episode 152 | Reward -300.00 | Epsilon 0.2543
Seed 1 | Episode 153 | Reward -300.00 | Epsilon 0.2520
Seed 1 | Episode 154 | Reward -300.00 | Epsilon 0.2497
Seed 1 | Episode 155 | Reward -300.00 | Epsilon 0.2475
Seed 1 | Episode 156 | Reward -300.00 | Epsilon 0.2453
Seed 1 | Episode 157 | Reward -300.00 | Epsilon 0.2431
Seed 1 | Episode 158 | Reward -300.00 | Epsilon 0.2409
Seed 1 | Episode 159 | Reward -300.00 | Epsilon 0.2387
Seed 1 | Episode 160 | Reward -300.00 | Epsilon 0.2366
Seed 1 | Episode 161 | Reward -300.00 | Epsilon 0.2345
Seed 1 | Episode 162 | Reward -300.00 | Epsilon 0.2324
Seed 1 | Episode 163 | Reward -119.00 | Epsilon 0.2309
Seed 1 | Episode 164 | Reward -300.00 | Epsilon 0.2288
Seed 1 | Episode 165 | Reward -300.00 | Epsilon 0.2267
Seed 1 | Episode 166 | Reward -300.00 | Epsilon 0.2247
Seed 1 | Episode 167 | Reward -300.00 | Epsilon 0.2227
Seed 1 | Episode 168 | Reward -300.00 | Epsilon 0.2207
Seed 1 | Episode 169 | Reward -300.00 | Epsilon 0.2187
Seed 1 | Episode 170 | Reward -300.00 | Epsilon 0.2168
Seed 1 | Episode 171 | Reward -22.00 | Epsilon 0.2160
Seed 1 | Episode 172 | Reward -300.00 | Epsilon 0.2140
Seed 1 | Episode 173 | Reward -300.00 | Epsilon 0.2121
Seed 1 | Episode 174 | Reward -300.00 | Epsilon 0.2102
Seed 1 | Episode 175 | Reward -300.00 | Epsilon 0.2083
Seed 1 | Episode 176 | Reward 48.00 | Epsilon 0.2080
Seed 1 | Episode 177 | Reward 9.00 | Epsilon 0.2074
Seed 1 | Episode 178 | Reward 55.00 | Epsilon 0.2071
Seed 1 | Episode 179 | Reward -300.00 | Epsilon 0.2053
Seed 1 | Episode 180 | Reward -300.00 | Epsilon 0.2034
Seed 1 | Episode 181 | Reward -300.00 | Epsilon 0.2016
Seed 1 | Episode 182 | Reward -300.00 | Epsilon 0.1998
Seed 1 | Episode 183 | Reward -300.00 | Epsilon 0.1980
Seed 1 | Episode 184 | Reward -300.00 | Epsilon 0.1962
Seed 1 | Episode 185 | Reward -300.00 | Epsilon 0.1945
Seed 1 | Episode 186 | Reward -300.00 | Epsilon 0.1927
Seed 1 | Episode 187 | Reward -300.00 | Epsilon 0.1910
Seed 1 | Episode 188 | Reward -300.00 | Epsilon 0.1893
Seed 1 | Episode 189 | Reward 0.00 | Epsilon 0.1887
Seed 1 | Episode 190 | Reward -173.00 | Epsilon 0.1872
Seed 1 | Episode 191 | Reward -22.00 | Epsilon 0.1865
Seed 1 | Episode 192 | Reward 47.00 | Epsilon 0.1862
Seed 1 | Episode 193 | Reward -300.00 | Epsilon 0.1845
Seed 1 | Episode 194 | Reward 50.00 | Epsilon 0.1842
Seed 1 | Episode 195 | Reward -23.00 | Epsilon 0.1836
Seed 1 | Episode 196 | Reward -300.00 | Epsilon 0.1819
Seed 1 | Episode 197 | Reward -135.00 | Epsilon 0.1806
Seed 1 | Episode 198 | Reward -300.00 | Epsilon 0.1790
Seed 1 | Episode 199 | Reward -300.00 | Epsilon 0.1774
Seed 1 | Episode 200 | Reward -300.00 | Epsilon 0.1758
Seed 1 | Episode 201 | Reward -300.00 | Epsilon 0.1742
Seed 1 | Episode 202 | Reward 45.00 | Epsilon 0.1740
Seed 1 | Episode 203 | Reward -300.00 | Epsilon 0.1724
Seed 1 | Episode 204 | Reward -300.00 | Epsilon 0.1709
Seed 1 | Episode 205 | Reward -300.00 | Epsilon 0.1693
Seed 1 | Episode 206 | Reward -300.00 | Epsilon 0.1678
Seed 1 | Episode 207 | Reward -300.00 | Epsilon 0.1663
Seed 1 | Episode 208 | Reward -300.00 | Epsilon 0.1648
Seed 1 | Episode 209 | Reward -300.00 | Epsilon 0.1633
Seed 1 | Episode 210 | Reward -300.00 | Epsilon 0.1619
Seed 1 | Episode 211 | Reward -300.00 | Epsilon 0.1604
Seed 1 | Episode 212 | Reward -300.00 | Epsilon 0.1590
Seed 1 | Episode 213 | Reward -92.00 | Epsilon 0.1581
Seed 1 | Episode 214 | Reward -300.00 | Epsilon 0.1566
Seed 1 | Episode 215 | Reward -123.00 | Epsilon 0.1556
Seed 1 | Episode 216 | Reward -300.00 | Epsilon 0.1542
Seed 1 | Episode 217 | Reward -300.00 | Epsilon 0.1528
Seed 1 | Episode 218 | Reward -300.00 | Epsilon 0.1515
Seed 1 | Episode 219 | Reward -300.00 | Epsilon 0.1501
Seed 1 | Episode 220 | Reward -300.00 | Epsilon 0.1488
Seed 1 | Episode 221 | Reward -300.00 | Epsilon 0.1474
Seed 1 | Episode 222 | Reward -300.00 | Epsilon 0.1461
Seed 1 | Episode 223 | Reward -300.00 | Epsilon 0.1448
Seed 1 | Episode 224 | Reward -300.00 | Epsilon 0.1435
Seed 1 | Episode 225 | Reward -300.00 | Epsilon 0.1422
Seed 1 | Episode 226 | Reward -300.00 | Epsilon 0.1409
Seed 1 | Episode 227 | Reward -300.00 | Epsilon 0.1397
Seed 1 | Episode 228 | Reward 55.00 | Epsilon 0.1395
Seed 1 | Episode 229 | Reward -300.00 | Epsilon 0.1382
Seed 1 | Episode 230 | Reward -300.00 | Epsilon 0.1370
Seed 1 | Episode 231 | Reward -58.00 | Epsilon 0.1363
Seed 1 | Episode 232 | Reward -70.00 | Epsilon 0.1356
Seed 1 | Episode 233 | Reward -300.00 | Epsilon 0.1344
Seed 1 | Episode 234 | Reward -300.00 | Epsilon 0.1332
Seed 1 | Episode 235 | Reward -300.00 | Epsilon 0.1320
Seed 1 | Episode 236 | Reward -300.00 | Epsilon 0.1308
Seed 1 | Episode 237 | Reward -300.00 | Epsilon 0.1297
Seed 1 | Episode 238 | Reward -300.00 | Epsilon 0.1285
Seed 1 | Episode 239 | Reward -300.00 | Epsilon 0.1274
Seed 1 | Episode 240 | Reward -116.00 | Epsilon 0.1265
Seed 1 | Episode 241 | Reward -300.00 | Epsilon 0.1254
Seed 1 | Episode 242 | Reward -300.00 | Epsilon 0.1243
Seed 1 | Episode 243 | Reward -300.00 | Epsilon 0.1232
Seed 1 | Episode 244 | Reward -300.00 | Epsilon 0.1221
Seed 1 | Episode 245 | Reward -300.00 | Epsilon 0.1210
Seed 1 | Episode 246 | Reward -300.00 | Epsilon 0.1199
Seed 1 | Episode 247 | Reward -7.00 | Epsilon 0.1195
Seed 1 | Episode 248 | Reward -300.00 | Epsilon 0.1184
Seed 1 | Episode 249 | Reward -300.00 | Epsilon 0.1174
Seed 1 | Episode 250 | Reward -87.00 | Epsilon 0.1167
Seed 1 | Episode 251 | Reward -300.00 | Epsilon 0.1157
Seed 1 | Episode 252 | Reward -9.00 | Epsilon 0.1153
Seed 1 | Episode 253 | Reward -4.00 | Epsilon 0.1149
Seed 1 | Episode 254 | Reward -177.00 | Epsilon 0.1140
Seed 1 | Episode 255 | Reward 47.00 | Epsilon 0.1138
Seed 1 | Episode 256 | Reward -38.00 | Epsilon 0.1133
Seed 1 | Episode 257 | Reward -300.00 | Epsilon 0.1123
Seed 1 | Episode 258 | Reward -300.00 | Epsilon 0.1113
Seed 1 | Episode 259 | Reward 44.00 | Epsilon 0.1111
Seed 1 | Episode 260 | Reward -300.00 | Epsilon 0.1101
Seed 1 | Episode 261 | Reward -300.00 | Epsilon 0.1091
Seed 1 | Episode 262 | Reward -300.00 | Epsilon 0.1081
Seed 1 | Episode 263 | Reward -300.00 | Epsilon 0.1072
Seed 1 | Episode 264 | Reward -300.00 | Epsilon 0.1062
Seed 1 | Episode 265 | Reward -300.00 | Epsilon 0.1052
Seed 1 | Episode 266 | Reward -10.00 | Epsilon 0.1049
Seed 1 | Episode 267 | Reward -10.00 | Epsilon 0.1045
Seed 1 | Episode 268 | Reward -137.00 | Epsilon 0.1038
Seed 1 | Episode 269 | Reward -125.00 | Epsilon 0.1031
Seed 1 | Episode 270 | Reward -300.00 | Epsilon 0.1022
Seed 1 | Episode 271 | Reward -157.00 | Epsilon 0.1014
Seed 1 | Episode 272 | Reward -3.00 | Epsilon 0.1011
Seed 1 | Episode 273 | Reward 49.00 | Epsilon 0.1009
Seed 1 | Episode 274 | Reward 42.00 | Epsilon 0.1007
Seed 1 | Episode 275 | Reward -129.00 | Epsilon 0.1000
Seed 1 | Episode 276 | Reward -24.00 | Epsilon 0.0997
Seed 1 | Episode 277 | Reward -300.00 | Epsilon 0.0988
Seed 1 | Episode 278 | Reward 43.00 | Epsilon 0.0986
Seed 1 | Episode 279 | Reward 53.00 | Epsilon 0.0985
Seed 1 | Episode 280 | Reward 53.00 | Epsilon 0.0983
Seed 1 | Episode 281 | Reward 45.00 | Epsilon 0.0982
Seed 1 | Episode 282 | Reward -51.00 | Epsilon 0.0977
Seed 1 | Episode 283 | Reward 41.00 | Epsilon 0.0975
Seed 1 | Episode 284 | Reward 50.00 | Epsilon 0.0974
Seed 1 | Episode 285 | Reward -126.00 | Epsilon 0.0967
Seed 1 | Episode 286 | Reward 34.00 | Epsilon 0.0965
Seed 1 | Episode 287 | Reward -32.00 | Epsilon 0.0961
Seed 1 | Episode 288 | Reward 33.00 | Epsilon 0.0960
Seed 1 | Episode 289 | Reward 55.00 | Epsilon 0.0958
Seed 1 | Episode 290 | Reward -63.00 | Epsilon 0.0953
Seed 1 | Episode 291 | Reward -300.00 | Epsilon 0.0945
Seed 1 | Episode 292 | Reward 48.00 | Epsilon 0.0943
Seed 1 | Episode 293 | Reward 46.00 | Epsilon 0.0942
Seed 1 | Episode 294 | Reward -1.00 | Epsilon 0.0939
Seed 1 | Episode 295 | Reward 48.00 | Epsilon 0.0938
Seed 1 | Episode 296 | Reward -300.00 | Epsilon 0.0929
Seed 1 | Episode 297 | Reward 15.00 | Epsilon 0.0927
Seed 1 | Episode 298 | Reward -83.00 | Epsilon 0.0922
Seed 1 | Episode 299 | Reward -300.00 | Epsilon 0.0913
Seed 1 | Episode 300 | Reward 36.00 | Epsilon 0.0912
Seed 1 | Episode 301 | Reward 56.00 | Epsilon 0.0910
Seed 1 | Episode 302 | Reward 33.00 | Epsilon 0.0909
Seed 1 | Episode 303 | Reward 49.00 | Epsilon 0.0907
Seed 1 | Episode 304 | Reward 57.00 | Epsilon 0.0906
Seed 1 | Episode 305 | Reward 50.00 | Epsilon 0.0905
Seed 1 | Episode 306 | Reward -300.00 | Epsilon 0.0896
Seed 1 | Episode 307 | Reward 57.00 | Epsilon 0.0895
Seed 1 | Episode 308 | Reward 43.00 | Epsilon 0.0894
Seed 1 | Episode 309 | Reward -81.00 | Epsilon 0.0889
Seed 1 | Episode 310 | Reward 56.00 | Epsilon 0.0888
Seed 1 | Episode 311 | Reward 53.00 | Epsilon 0.0886
Seed 1 | Episode 312 | Reward -65.00 | Epsilon 0.0882
Seed 1 | Episode 313 | Reward 42.00 | Epsilon 0.0880
Seed 1 | Episode 314 | Reward 38.00 | Epsilon 0.0879
Seed 1 | Episode 315 | Reward -133.00 | Epsilon 0.0873
Seed 1 | Episode 316 | Reward 53.00 | Epsilon 0.0871
Seed 1 | Episode 317 | Reward 62.00 | Epsilon 0.0870
Seed 1 | Episode 318 | Reward 60.00 | Epsilon 0.0869
Seed 1 | Episode 319 | Reward 59.00 | Epsilon 0.0868
Seed 1 | Episode 320 | Reward 47.00 | Epsilon 0.0867
Seed 1 | Episode 321 | Reward -115.00 | Epsilon 0.0861
Seed 1 | Episode 322 | Reward -140.00 | Epsilon 0.0855
Seed 1 | Episode 323 | Reward 43.00 | Epsilon 0.0853
Seed 1 | Episode 324 | Reward 42.00 | Epsilon 0.0852
Seed 1 | Episode 325 | Reward -23.00 | Epsilon 0.0849
Seed 1 | Episode 326 | Reward -300.00 | Epsilon 0.0841
Seed 1 | Episode 327 | Reward -300.00 | Epsilon 0.0834
Seed 1 | Episode 328 | Reward -300.00 | Epsilon 0.0826
Seed 1 | Episode 329 | Reward -165.00 | Epsilon 0.0820
Seed 1 | Episode 330 | Reward -300.00 | Epsilon 0.0812
Seed 1 | Episode 331 | Reward -300.00 | Epsilon 0.0805
Seed 1 | Episode 332 | Reward -300.00 | Epsilon 0.0798
Seed 1 | Episode 333 | Reward 45.00 | Epsilon 0.0796
Seed 1 | Episode 334 | Reward -112.00 | Epsilon 0.0791
Seed 1 | Episode 335 | Reward -300.00 | Epsilon 0.0784
Seed 1 | Episode 336 | Reward -4.00 | Epsilon 0.0782
Seed 1 | Episode 337 | Reward -300.00 | Epsilon 0.0775
Seed 1 | Episode 338 | Reward -300.00 | Epsilon 0.0768
Seed 1 | Episode 339 | Reward 44.00 | Epsilon 0.0767
Seed 1 | Episode 340 | Reward -300.00 | Epsilon 0.0760
Seed 1 | Episode 341 | Reward -300.00 | Epsilon 0.0753
Seed 1 | Episode 342 | Reward -300.00 | Epsilon 0.0746
Seed 1 | Episode 343 | Reward -300.00 | Epsilon 0.0739
Seed 1 | Episode 344 | Reward 46.00 | Epsilon 0.0738
Seed 1 | Episode 345 | Reward -61.00 | Epsilon 0.0735
Seed 1 | Episode 346 | Reward -52.00 | Epsilon 0.0731
Seed 1 | Episode 347 | Reward -300.00 | Epsilon 0.0725
Seed 1 | Episode 348 | Reward 56.00 | Epsilon 0.0724
Seed 1 | Episode 349 | Reward -71.00 | Epsilon 0.0720
Seed 1 | Episode 350 | Reward -300.00 | Epsilon 0.0714
Seed 1 | Episode 351 | Reward -300.00 | Epsilon 0.0707
Seed 1 | Episode 352 | Reward -300.00 | Epsilon 0.0701
Seed 1 | Episode 353 | Reward -300.00 | Epsilon 0.0695
Seed 1 | Episode 354 | Reward 59.00 | Epsilon 0.0694
Seed 1 | Episode 355 | Reward -34.00 | Epsilon 0.0691
