starting job
Sun Dec  7 19:54:41 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.65.06              Driver Version: 580.65.06      CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA H100 80GB HBM3          On  |   00000000:46:00.0 Off |                   On |
| N/A   22C    P0             69W /  700W |     101MiB /  81559MiB |     N/A      Default |
|                                         |                        |              Enabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| MIG devices:                                                                            |
+------------------+----------------------------------+-----------+-----------------------+
| GPU  GI  CI  MIG |              Shared Memory-Usage |        Vol|        Shared         |
|      ID  ID  Dev |                Shared BAR1-Usage | SM     Unc| CE ENC  DEC  OFA  JPG |
|                  |                                  |        ECC|                       |
|==================+==================================+===========+=======================|
|  0    9   0   0  |              15MiB /  9984MiB    | 16      0 |  1   0    1    0    1 |
|                  |               0MiB /  6185MiB    |           |                       |
+------------------+----------------------------------+-----------+-----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
Running seed 15
Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
Seed 15 | Episode 0 | Reward -300.00 | Epsilon 0.9987
Seed 15 | Episode 29 | Reward -300.00 | Epsilon 0.7749
Seed 15 | Episode 30 | Reward -300.00 | Epsilon 0.7679
Seed 15 | Episode 31 | Reward -300.00 | Epsilon 0.7611
Seed 15 | Episode 32 | Reward -300.00 | Epsilon 0.7542
Seed 15 | Episode 33 | Reward -300.00 | Epsilon 0.7475
Seed 15 | Episode 34 | Reward -300.00 | Epsilon 0.7408
Seed 15 | Episode 35 | Reward -300.00 | Epsilon 0.7342
Seed 15 | Episode 36 | Reward -300.00 | Epsilon 0.7276
Seed 15 | Episode 37 | Reward -300.00 | Epsilon 0.7211
Seed 15 | Episode 38 | Reward -300.00 | Epsilon 0.7146
Seed 15 | Episode 39 | Reward -300.00 | Epsilon 0.7082
Seed 15 | Episode 40 | Reward -300.00 | Epsilon 0.7019
Seed 15 | Episode 41 | Reward -300.00 | Epsilon 0.6956
Seed 15 | Episode 42 | Reward -300.00 | Epsilon 0.6893
Seed 15 | Episode 43 | Reward -300.00 | Epsilon 0.6832
Seed 15 | Episode 44 | Reward -300.00 | Epsilon 0.6770
Seed 15 | Episode 45 | Reward -300.00 | Epsilon 0.6710
Seed 15 | Episode 46 | Reward -300.00 | Epsilon 0.6650
Seed 15 | Episode 47 | Reward -300.00 | Epsilon 0.6590
Seed 15 | Episode 48 | Reward -300.00 | Epsilon 0.6531
Seed 15 | Episode 49 | Reward -300.00 | Epsilon 0.6472
Seed 15 | Episode 50 | Reward -300.00 | Epsilon 0.6414
Seed 15 | Episode 51 | Reward -300.00 | Epsilon 0.6357
Seed 15 | Episode 52 | Reward -300.00 | Epsilon 0.6300
Seed 15 | Episode 53 | Reward -300.00 | Epsilon 0.6244
Seed 15 | Episode 54 | Reward -300.00 | Epsilon 0.6188
Seed 15 | Episode 55 | Reward -300.00 | Epsilon 0.6132
Seed 15 | Episode 56 | Reward -300.00 | Epsilon 0.6077
Seed 15 | Episode 57 | Reward -300.00 | Epsilon 0.6023
Seed 15 | Episode 58 | Reward -178.00 | Epsilon 0.5973
Seed 15 | Episode 59 | Reward -300.00 | Epsilon 0.5919
Seed 15 | Episode 60 | Reward -300.00 | Epsilon 0.5866
Seed 15 | Episode 61 | Reward -300.00 | Epsilon 0.5813
Seed 15 | Episode 62 | Reward 8.00 | Epsilon 0.5797
Seed 15 | Episode 63 | Reward -300.00 | Epsilon 0.5745
Seed 15 | Episode 64 | Reward -300.00 | Epsilon 0.5694
Seed 15 | Episode 65 | Reward -300.00 | Epsilon 0.5643
Seed 15 | Episode 66 | Reward -300.00 | Epsilon 0.5592
Seed 15 | Episode 67 | Reward -300.00 | Epsilon 0.5542
Seed 15 | Episode 68 | Reward -300.00 | Epsilon 0.5493
Seed 15 | Episode 69 | Reward -300.00 | Epsilon 0.5443
Seed 15 | Episode 70 | Reward -300.00 | Epsilon 0.5395
Seed 15 | Episode 71 | Reward -300.00 | Epsilon 0.5346
Seed 15 | Episode 72 | Reward -300.00 | Epsilon 0.5298
Seed 15 | Episode 73 | Reward -300.00 | Epsilon 0.5251
Seed 15 | Episode 74 | Reward -300.00 | Epsilon 0.5204
Seed 15 | Episode 75 | Reward -300.00 | Epsilon 0.5157
Seed 15 | Episode 76 | Reward -300.00 | Epsilon 0.5111
Seed 15 | Episode 77 | Reward -300.00 | Epsilon 0.5065
Seed 15 | Episode 78 | Reward -300.00 | Epsilon 0.5020
Seed 15 | Episode 79 | Reward -300.00 | Epsilon 0.4975
Seed 15 | Episode 80 | Reward -300.00 | Epsilon 0.4930
Seed 15 | Episode 81 | Reward -300.00 | Epsilon 0.4886
Seed 15 | Episode 82 | Reward -300.00 | Epsilon 0.4842
Seed 15 | Episode 83 | Reward -300.00 | Epsilon 0.4799
Seed 15 | Episode 84 | Reward 47.00 | Epsilon 0.4791
Seed 15 | Episode 85 | Reward -118.00 | Epsilon 0.4760
Seed 15 | Episode 86 | Reward -300.00 | Epsilon 0.4717
Seed 15 | Episode 87 | Reward -300.00 | Epsilon 0.4675
Seed 15 | Episode 88 | Reward -300.00 | Epsilon 0.4633
Seed 15 | Episode 89 | Reward -300.00 | Epsilon 0.4591
Seed 15 | Episode 90 | Reward -175.00 | Epsilon 0.4554
Seed 15 | Episode 91 | Reward -300.00 | Epsilon 0.4513
Seed 15 | Episode 92 | Reward -300.00 | Epsilon 0.4472
Seed 15 | Episode 93 | Reward -300.00 | Epsilon 0.4432
Seed 15 | Episode 94 | Reward -300.00 | Epsilon 0.4393
Seed 15 | Episode 95 | Reward -300.00 | Epsilon 0.4353
Seed 15 | Episode 96 | Reward -300.00 | Epsilon 0.4314
Seed 15 | Episode 97 | Reward -300.00 | Epsilon 0.4276
Seed 15 | Episode 98 | Reward -300.00 | Epsilon 0.4237
Seed 15 | Episode 99 | Reward -300.00 | Epsilon 0.4199
Seed 15 | Episode 100 | Reward -300.00 | Epsilon 0.4162
Seed 15 | Episode 101 | Reward -300.00 | Epsilon 0.4124
Seed 15 | Episode 102 | Reward -300.00 | Epsilon 0.4087
Seed 15 | Episode 103 | Reward -300.00 | Epsilon 0.4051
Seed 15 | Episode 104 | Reward -300.00 | Epsilon 0.4014
Seed 15 | Episode 105 | Reward -300.00 | Epsilon 0.3979
Seed 15 | Episode 106 | Reward 26.00 | Epsilon 0.3970
Seed 15 | Episode 107 | Reward 27.00 | Epsilon 0.3961
Seed 15 | Episode 108 | Reward -300.00 | Epsilon 0.3925
Seed 15 | Episode 109 | Reward -132.00 | Epsilon 0.3898
Seed 15 | Episode 110 | Reward 53.00 | Epsilon 0.3892
Seed 15 | Episode 111 | Reward -300.00 | Epsilon 0.3857
Seed 15 | Episode 112 | Reward 7.00 | Epsilon 0.3847
Seed 15 | Episode 113 | Reward -300.00 | Epsilon 0.3812
Seed 15 | Episode 114 | Reward -177.00 | Epsilon 0.3780
Seed 15 | Episode 115 | Reward 10.00 | Epsilon 0.3770
Seed 15 | Episode 116 | Reward -121.00 | Epsilon 0.3745
Seed 15 | Episode 117 | Reward -300.00 | Epsilon 0.3712
Seed 15 | Episode 118 | Reward 44.00 | Epsilon 0.3705
Seed 15 | Episode 119 | Reward -300.00 | Epsilon 0.3672
Seed 15 | Episode 120 | Reward -300.00 | Epsilon 0.3639
Seed 15 | Episode 121 | Reward -172.00 | Epsilon 0.3609
Seed 15 | Episode 122 | Reward 53.00 | Epsilon 0.3604
Seed 15 | Episode 123 | Reward -300.00 | Epsilon 0.3572
Seed 15 | Episode 124 | Reward -140.00 | Epsilon 0.3546
Seed 15 | Episode 125 | Reward -20.00 | Epsilon 0.3533
Seed 15 | Episode 126 | Reward 39.00 | Epsilon 0.3527
Seed 15 | Episode 127 | Reward 32.00 | Epsilon 0.3520
Seed 15 | Episode 128 | Reward -17.00 | Epsilon 0.3507
Seed 15 | Episode 129 | Reward -10.00 | Epsilon 0.3495
Seed 15 | Episode 130 | Reward 56.00 | Epsilon 0.3491
Seed 15 | Episode 131 | Reward -26.00 | Epsilon 0.3477
Seed 15 | Episode 132 | Reward -13.00 | Epsilon 0.3466
Seed 15 | Episode 133 | Reward 45.00 | Epsilon 0.3460
Seed 15 | Episode 134 | Reward -28.00 | Epsilon 0.3446
Seed 15 | Episode 135 | Reward 58.00 | Epsilon 0.3442
Seed 15 | Episode 136 | Reward 56.00 | Epsilon 0.3437
Seed 15 | Episode 137 | Reward -300.00 | Epsilon 0.3407
Seed 15 | Episode 138 | Reward -14.00 | Epsilon 0.3395
Seed 15 | Episode 139 | Reward -300.00 | Epsilon 0.3364
Seed 15 | Episode 140 | Reward -97.00 | Epsilon 0.3344
Seed 15 | Episode 141 | Reward -85.00 | Epsilon 0.3326
Seed 15 | Episode 142 | Reward -56.00 | Epsilon 0.3310
Seed 15 | Episode 143 | Reward 48.00 | Epsilon 0.3305
Seed 15 | Episode 144 | Reward 54.00 | Epsilon 0.3300
Seed 15 | Episode 145 | Reward -300.00 | Epsilon 0.3271
Seed 15 | Episode 146 | Reward -300.00 | Epsilon 0.3241
Seed 15 | Episode 147 | Reward 46.00 | Epsilon 0.3236
Seed 15 | Episode 148 | Reward -300.00 | Epsilon 0.3207
Seed 15 | Episode 149 | Reward -300.00 | Epsilon 0.3178
Seed 15 | Episode 150 | Reward -300.00 | Epsilon 0.3150
Seed 15 | Episode 151 | Reward -300.00 | Epsilon 0.3122
Seed 15 | Episode 152 | Reward 45.00 | Epsilon 0.3116
Seed 15 | Episode 153 | Reward -120.00 | Epsilon 0.3096
Seed 15 | Episode 154 | Reward 37.00 | Epsilon 0.3090
Seed 15 | Episode 155 | Reward -61.00 | Epsilon 0.3075
Seed 15 | Episode 156 | Reward 48.00 | Epsilon 0.3070
Seed 15 | Episode 157 | Reward -28.00 | Epsilon 0.3058
Seed 15 | Episode 158 | Reward 46.00 | Epsilon 0.3053
Seed 15 | Episode 159 | Reward -125.00 | Epsilon 0.3032
Seed 15 | Episode 160 | Reward -105.00 | Epsilon 0.3014
Seed 15 | Episode 161 | Reward -140.00 | Epsilon 0.2992
Seed 15 | Episode 162 | Reward 39.00 | Epsilon 0.2987
Seed 15 | Episode 163 | Reward 51.00 | Epsilon 0.2982
Seed 15 | Episode 164 | Reward 34.00 | Epsilon 0.2976
Seed 15 | Episode 165 | Reward 40.00 | Epsilon 0.2971
Seed 15 | Episode 166 | Reward 49.00 | Epsilon 0.2966
Seed 15 | Episode 167 | Reward -69.00 | Epsilon 0.2951
Seed 15 | Episode 168 | Reward -30.00 | Epsilon 0.2939
Seed 15 | Episode 169 | Reward -46.00 | Epsilon 0.2926
Seed 15 | Episode 170 | Reward 22.00 | Epsilon 0.2919
Seed 15 | Episode 171 | Reward 56.00 | Epsilon 0.2916
Seed 15 | Episode 172 | Reward 41.00 | Epsilon 0.2910
Seed 15 | Episode 173 | Reward 38.00 | Epsilon 0.2905
Seed 15 | Episode 174 | Reward -32.00 | Epsilon 0.2893
Seed 15 | Episode 175 | Reward 32.00 | Epsilon 0.2887
Seed 15 | Episode 176 | Reward -21.00 | Epsilon 0.2877
Seed 15 | Episode 177 | Reward -28.00 | Epsilon 0.2866
Seed 15 | Episode 178 | Reward 41.00 | Epsilon 0.2860
Seed 15 | Episode 179 | Reward 48.00 | Epsilon 0.2856
Seed 15 | Episode 180 | Reward -36.00 | Epsilon 0.2844
Seed 15 | Episode 181 | Reward 39.00 | Epsilon 0.2839
Seed 15 | Episode 182 | Reward 35.00 | Epsilon 0.2833
Seed 15 | Episode 183 | Reward -56.00 | Epsilon 0.2820
Seed 15 | Episode 184 | Reward 46.00 | Epsilon 0.2815
Seed 15 | Episode 185 | Reward 41.00 | Epsilon 0.2810
Seed 15 | Episode 186 | Reward -4.00 | Epsilon 0.2801
Seed 15 | Episode 187 | Reward -35.00 | Epsilon 0.2790
Seed 15 | Episode 188 | Reward -44.00 | Epsilon 0.2778
Seed 15 | Episode 189 | Reward 52.00 | Epsilon 0.2774
Seed 15 | Episode 190 | Reward 43.00 | Epsilon 0.2769
Seed 15 | Episode 191 | Reward 46.00 | Epsilon 0.2764
Seed 15 | Episode 192 | Reward 1.00 | Epsilon 0.2756
Seed 15 | Episode 193 | Reward 55.00 | Epsilon 0.2752
Seed 15 | Episode 194 | Reward 39.00 | Epsilon 0.2747
Seed 15 | Episode 195 | Reward 44.00 | Epsilon 0.2743
Seed 15 | Episode 196 | Reward -36.00 | Epsilon 0.2731
Seed 15 | Episode 197 | Reward -171.00 | Epsilon 0.2709
Seed 15 | Episode 198 | Reward 32.00 | Epsilon 0.2703
Seed 15 | Episode 199 | Reward 56.00 | Epsilon 0.2700
Seed 15 | Episode 200 | Reward 31.00 | Epsilon 0.2694
Seed 15 | Episode 201 | Reward 35.00 | Epsilon 0.2689
Seed 15 | Episode 202 | Reward 42.00 | Epsilon 0.2684
Seed 15 | Episode 203 | Reward 43.00 | Epsilon 0.2679
Seed 15 | Episode 204 | Reward -43.00 | Epsilon 0.2668
Seed 15 | Episode 205 | Reward -25.00 | Epsilon 0.2658
Seed 15 | Episode 206 | Reward 10.00 | Epsilon 0.2651
Seed 15 | Episode 207 | Reward 57.00 | Epsilon 0.2647
Seed 15 | Episode 208 | Reward -22.00 | Epsilon 0.2637
Seed 15 | Episode 209 | Reward 58.00 | Epsilon 0.2634
Seed 15 | Episode 210 | Reward 43.00 | Epsilon 0.2629
Seed 15 | Episode 211 | Reward 43.00 | Epsilon 0.2625
Seed 15 | Episode 212 | Reward 55.00 | Epsilon 0.2621
Seed 15 | Episode 213 | Reward 38.00 | Epsilon 0.2616
Seed 15 | Episode 214 | Reward 36.00 | Epsilon 0.2611
Seed 15 | Episode 215 | Reward 43.00 | Epsilon 0.2607
Seed 15 | Episode 216 | Reward 37.00 | Epsilon 0.2602
Seed 15 | Episode 217 | Reward 6.00 | Epsilon 0.2594
Seed 15 | Episode 218 | Reward 45.00 | Epsilon 0.2590
Seed 15 | Episode 219 | Reward 55.00 | Epsilon 0.2586
Seed 15 | Episode 220 | Reward 46.00 | Epsilon 0.2582
Seed 15 | Episode 221 | Reward 53.00 | Epsilon 0.2578
Seed 15 | Episode 222 | Reward 56.00 | Epsilon 0.2575
Seed 15 | Episode 223 | Reward 49.00 | Epsilon 0.2571
Seed 15 | Episode 224 | Reward 52.00 | Epsilon 0.2567
Seed 15 | Episode 225 | Reward 22.00 | Epsilon 0.2561
Seed 15 | Episode 226 | Reward 45.00 | Epsilon 0.2557
Seed 15 | Episode 227 | Reward 42.00 | Epsilon 0.2552
Seed 15 | Episode 228 | Reward -20.00 | Epsilon 0.2543
Seed 15 | Episode 229 | Reward 31.00 | Epsilon 0.2537
Seed 15 | Episode 230 | Reward 44.00 | Epsilon 0.2533
Seed 15 | Episode 231 | Reward 50.00 | Epsilon 0.2529
Seed 15 | Episode 232 | Reward 49.00 | Epsilon 0.2525
Seed 15 | Episode 233 | Reward 58.00 | Epsilon 0.2522
Seed 15 | Episode 234 | Reward 57.00 | Epsilon 0.2519
Seed 15 | Episode 235 | Reward 40.00 | Epsilon 0.2514
Seed 15 | Episode 236 | Reward -17.00 | Epsilon 0.2505
Seed 15 | Episode 237 | Reward 43.00 | Epsilon 0.2501
Seed 15 | Episode 238 | Reward 41.00 | Epsilon 0.2496
Seed 15 | Episode 239 | Reward 48.00 | Epsilon 0.2492
Seed 15 | Episode 240 | Reward 49.00 | Epsilon 0.2489
Seed 15 | Episode 241 | Reward 6.00 | Epsilon 0.2481
Seed 15 | Episode 242 | Reward 23.00 | Epsilon 0.2476
Seed 15 | Episode 243 | Reward 60.00 | Epsilon 0.2473
Seed 15 | Episode 244 | Reward 49.00 | Epsilon 0.2469
Seed 15 | Episode 245 | Reward 33.00 | Epsilon 0.2464
Seed 15 | Episode 246 | Reward 43.00 | Epsilon 0.2459
Seed 15 | Episode 247 | Reward 59.00 | Epsilon 0.2456
Seed 15 | Episode 248 | Reward -68.00 | Epsilon 0.2444
Seed 15 | Episode 249 | Reward 47.00 | Epsilon 0.2440
Seed 15 | Episode 250 | Reward 44.00 | Epsilon 0.2436
Seed 15 | Episode 251 | Reward 45.00 | Epsilon 0.2432
Seed 15 | Episode 252 | Reward 42.00 | Epsilon 0.2427
Seed 15 | Episode 253 | Reward -3.00 | Epsilon 0.2420
Seed 15 | Episode 254 | Reward 29.00 | Epsilon 0.2415
Seed 15 | Episode 255 | Reward 42.00 | Epsilon 0.2410
Seed 15 | Episode 256 | Reward -144.00 | Epsilon 0.2393
Seed 15 | Episode 257 | Reward 57.00 | Epsilon 0.2390
Seed 15 | Episode 258 | Reward 35.00 | Epsilon 0.2385
Seed 15 | Episode 259 | Reward 54.00 | Epsilon 0.2381
Seed 15 | Episode 260 | Reward 45.00 | Epsilon 0.2377
Seed 15 | Episode 261 | Reward 37.00 | Epsilon 0.2373
Seed 15 | Episode 262 | Reward 53.00 | Epsilon 0.2370
Seed 15 | Episode 263 | Reward 53.00 | Epsilon 0.2366
Seed 15 | Episode 264 | Reward 34.00 | Epsilon 0.2361
Seed 15 | Episode 265 | Reward 55.00 | Epsilon 0.2358
Seed 15 | Episode 266 | Reward 59.00 | Epsilon 0.2355
Seed 15 | Episode 267 | Reward 36.00 | Epsilon 0.2351
Seed 15 | Episode 268 | Reward 45.00 | Epsilon 0.2347
Seed 15 | Episode 269 | Reward 53.00 | Epsilon 0.2343
Seed 15 | Episode 270 | Reward 42.00 | Epsilon 0.2339
Seed 15 | Episode 271 | Reward 34.00 | Epsilon 0.2334
Seed 15 | Episode 272 | Reward 53.00 | Epsilon 0.2331
Seed 15 | Episode 273 | Reward -27.00 | Epsilon 0.2322
Seed 15 | Episode 274 | Reward 46.00 | Epsilon 0.2318
Seed 15 | Episode 275 | Reward -19.00 | Epsilon 0.2310
Seed 15 | Episode 276 | Reward 36.00 | Epsilon 0.2305
Seed 15 | Episode 277 | Reward 34.00 | Epsilon 0.2301
Seed 15 | Episode 278 | Reward 55.00 | Epsilon 0.2298
Seed 15 | Episode 279 | Reward -23.00 | Epsilon 0.2289
Seed 15 | Episode 280 | Reward 26.00 | Epsilon 0.2284
Seed 15 | Episode 281 | Reward 6.00 | Epsilon 0.2277
Seed 15 | Episode 282 | Reward 46.00 | Epsilon 0.2274
Seed 15 | Episode 283 | Reward 33.00 | Epsilon 0.2269
Seed 15 | Episode 284 | Reward 60.00 | Epsilon 0.2266
Seed 15 | Episode 285 | Reward 50.00 | Epsilon 0.2263
Seed 15 | Episode 286 | Reward 43.00 | Epsilon 0.2259
Seed 15 | Episode 287 | Reward 42.00 | Epsilon 0.2255
Seed 15 | Episode 288 | Reward 59.00 | Epsilon 0.2252
Seed 15 | Episode 289 | Reward -31.00 | Epsilon 0.2243
Seed 15 | Episode 290 | Reward 29.00 | Epsilon 0.2238
Seed 15 | Episode 291 | Reward 42.00 | Epsilon 0.2234
Seed 15 | Episode 292 | Reward 36.00 | Epsilon 0.2230
Seed 15 | Episode 293 | Reward 54.00 | Epsilon 0.2227
Seed 15 | Episode 294 | Reward 42.00 | Epsilon 0.2223
Seed 15 | Episode 295 | Reward 56.00 | Epsilon 0.2220
Seed 15 | Episode 296 | Reward 35.00 | Epsilon 0.2216
Seed 15 | Episode 297 | Reward 59.00 | Epsilon 0.2213
Seed 15 | Episode 298 | Reward 48.00 | Epsilon 0.2209
Seed 15 | Episode 299 | Reward 33.00 | Epsilon 0.2205
Seed 15 | Episode 300 | Reward 48.00 | Epsilon 0.2201
Seed 15 | Episode 301 | Reward 47.00 | Epsilon 0.2198
Seed 15 | Episode 302 | Reward 8.00 | Epsilon 0.2192
Seed 15 | Episode 303 | Reward 48.00 | Epsilon 0.2188
Seed 15 | Episode 304 | Reward 45.00 | Epsilon 0.2184
Seed 15 | Episode 305 | Reward 48.00 | Epsilon 0.2181
Seed 15 | Episode 306 | Reward 40.00 | Epsilon 0.2177
Seed 15 | Episode 307 | Reward 50.00 | Epsilon 0.2174
Seed 15 | Episode 308 | Reward 40.00 | Epsilon 0.2170
Seed 15 | Episode 309 | Reward 8.00 | Epsilon 0.2164
Seed 15 | Episode 310 | Reward 59.00 | Epsilon 0.2161
Seed 15 | Episode 311 | Reward 45.00 | Epsilon 0.2157
Seed 15 | Episode 312 | Reward 37.00 | Epsilon 0.2153
Seed 15 | Episode 313 | Reward 45.00 | Epsilon 0.2149
Seed 15 | Episode 314 | Reward 49.00 | Epsilon 0.2146
Seed 15 | Episode 315 | Reward 39.00 | Epsilon 0.2142
Seed 15 | Episode 316 | Reward 51.00 | Epsilon 0.2139
Seed 15 | Episode 317 | Reward 33.00 | Epsilon 0.2135
Seed 15 | Episode 318 | Reward 50.00 | Epsilon 0.2131
Seed 15 | Episode 319 | Reward 49.00 | Epsilon 0.2128
Seed 15 | Episode 320 | Reward 46.00 | Epsilon 0.2124
Seed 15 | Episode 321 | Reward 46.00 | Epsilon 0.2121
Seed 15 | Episode 322 | Reward 50.00 | Epsilon 0.2118
Seed 15 | Episode 323 | Reward -14.00 | Epsilon 0.2110
Seed 15 | Episode 324 | Reward 43.00 | Epsilon 0.2107
Seed 15 | Episode 325 | Reward 53.00 | Epsilon 0.2104
Seed 15 | Episode 326 | Reward 54.00 | Epsilon 0.2101
Seed 15 | Episode 327 | Reward 56.00 | Epsilon 0.2098
Seed 15 | Episode 328 | Reward 59.00 | Epsilon 0.2095
Seed 15 | Episode 329 | Reward 52.00 | Epsilon 0.2092
Seed 15 | Episode 330 | Reward 63.00 | Epsilon 0.2090
Seed 15 | Episode 331 | Reward 50.00 | Epsilon 0.2087
Seed 15 | Episode 332 | Reward 45.00 | Epsilon 0.2083
Seed 15 | Episode 333 | Reward 46.00 | Epsilon 0.2080
Seed 15 | Episode 334 | Reward 49.00 | Epsilon 0.2076
Seed 15 | Episode 335 | Reward 48.00 | Epsilon 0.2073
Seed 15 | Episode 336 | Reward 54.00 | Epsilon 0.2070
Seed 15 | Episode 337 | Reward 44.00 | Epsilon 0.2067
Seed 15 | Episode 338 | Reward 48.00 | Epsilon 0.2063
Seed 15 | Episode 339 | Reward 53.00 | Epsilon 0.2060
Seed 15 | Episode 340 | Reward 47.00 | Epsilon 0.2057
Seed 15 | Episode 341 | Reward 43.00 | Epsilon 0.2054
Seed 15 | Episode 342 | Reward 51.00 | Epsilon 0.2050
Seed 15 | Episode 343 | Reward 1.00 | Epsilon 0.2044
Seed 15 | Episode 344 | Reward 34.00 | Epsilon 0.2040
Seed 15 | Episode 345 | Reward 33.00 | Epsilon 0.2036
Seed 15 | Episode 346 | Reward 55.00 | Epsilon 0.2033
Seed 15 | Episode 347 | Reward 11.00 | Epsilon 0.2028
Seed 15 | Episode 348 | Reward 42.00 | Epsilon 0.2024
Seed 15 | Episode 349 | Reward -21.00 | Epsilon 0.2017
Seed 15 | Episode 350 | Reward 9.00 | Epsilon 0.2011
Seed 15 | Episode 351 | Reward 40.00 | Epsilon 0.2008
Seed 15 | Episode 352 | Reward 12.00 | Epsilon 0.2002
Seed 15 | Episode 353 | Reward 46.00 | Epsilon 0.1999
Seed 15 | Episode 354 | Reward 59.00 | Epsilon 0.1996
Seed 15 | Episode 355 | Reward 58.00 | Epsilon 0.1994
