starting job
Sun Dec  7 20:01:21 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.65.06              Driver Version: 580.65.06      CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA H100 80GB HBM3          On  |   00000000:46:00.0 Off |                   On |
| N/A   42C    P0            425W /  700W |   36064MiB /  81559MiB |     N/A      Default |
|                                         |                        |              Enabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| MIG devices:                                                                            |
+------------------+----------------------------------+-----------+-----------------------+
| GPU  GI  CI  MIG |              Shared Memory-Usage |        Vol|        Shared         |
|      ID  ID  Dev |                Shared BAR1-Usage | SM     Unc| CE ENC  DEC  OFA  JPG |
|                  |                                  |        ECC|                       |
|==================+==================================+===========+=======================|
|  0   10   0   0  |              15MiB /  9984MiB    | 16      0 |  1   0    1    0    1 |
|                  |               0MiB /  6185MiB    |           |                       |
+------------------+----------------------------------+-----------+-----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
Running seed 9
Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
Seed 9 | Episode 0 | Reward -300.00 | Epsilon 0.9987
Seed 9 | Episode 160 | Reward -300.00 | Epsilon 0.2366
Seed 9 | Episode 161 | Reward -300.00 | Epsilon 0.2345
Seed 9 | Episode 162 | Reward -300.00 | Epsilon 0.2324
Seed 9 | Episode 163 | Reward -300.00 | Epsilon 0.2303
Seed 9 | Episode 164 | Reward -300.00 | Epsilon 0.2282
Seed 9 | Episode 165 | Reward -300.00 | Epsilon 0.2262
Seed 9 | Episode 166 | Reward -300.00 | Epsilon 0.2242
Seed 9 | Episode 167 | Reward -300.00 | Epsilon 0.2222
Seed 9 | Episode 168 | Reward -300.00 | Epsilon 0.2202
Seed 9 | Episode 169 | Reward -300.00 | Epsilon 0.2182
Seed 9 | Episode 170 | Reward -300.00 | Epsilon 0.2162
Seed 9 | Episode 171 | Reward -300.00 | Epsilon 0.2143
Seed 9 | Episode 172 | Reward -300.00 | Epsilon 0.2124
Seed 9 | Episode 173 | Reward -300.00 | Epsilon 0.2105
Seed 9 | Episode 174 | Reward -300.00 | Epsilon 0.2086
Seed 9 | Episode 175 | Reward -300.00 | Epsilon 0.2067
Seed 9 | Episode 176 | Reward -300.00 | Epsilon 0.2049
Seed 9 | Episode 177 | Reward -300.00 | Epsilon 0.2030
Seed 9 | Episode 178 | Reward -300.00 | Epsilon 0.2012
Seed 9 | Episode 179 | Reward -300.00 | Epsilon 0.1994
Seed 9 | Episode 180 | Reward -300.00 | Epsilon 0.1976
Seed 9 | Episode 181 | Reward -300.00 | Epsilon 0.1959
Seed 9 | Episode 182 | Reward -300.00 | Epsilon 0.1941
Seed 9 | Episode 183 | Reward -300.00 | Epsilon 0.1924
Seed 9 | Episode 184 | Reward -300.00 | Epsilon 0.1906
Seed 9 | Episode 185 | Reward -300.00 | Epsilon 0.1889
Seed 9 | Episode 186 | Reward -300.00 | Epsilon 0.1872
Seed 9 | Episode 187 | Reward -300.00 | Epsilon 0.1856
Seed 9 | Episode 188 | Reward -300.00 | Epsilon 0.1839
Seed 9 | Episode 189 | Reward -300.00 | Epsilon 0.1823
Seed 9 | Episode 190 | Reward -300.00 | Epsilon 0.1806
Seed 9 | Episode 191 | Reward -68.00 | Epsilon 0.1797
Seed 9 | Episode 192 | Reward -300.00 | Epsilon 0.1781
Seed 9 | Episode 193 | Reward -300.00 | Epsilon 0.1765
Seed 9 | Episode 194 | Reward -300.00 | Epsilon 0.1749
Seed 9 | Episode 195 | Reward -300.00 | Epsilon 0.1733
Seed 9 | Episode 196 | Reward -300.00 | Epsilon 0.1718
Seed 9 | Episode 197 | Reward -300.00 | Epsilon 0.1703
Seed 9 | Episode 198 | Reward -300.00 | Epsilon 0.1687
Seed 9 | Episode 199 | Reward -300.00 | Epsilon 0.1672
Seed 9 | Episode 200 | Reward -300.00 | Epsilon 0.1657
Seed 9 | Episode 201 | Reward -300.00 | Epsilon 0.1642
Seed 9 | Episode 202 | Reward -300.00 | Epsilon 0.1628
Seed 9 | Episode 203 | Reward -300.00 | Epsilon 0.1613
Seed 9 | Episode 204 | Reward -300.00 | Epsilon 0.1599
Seed 9 | Episode 205 | Reward -300.00 | Epsilon 0.1584
Seed 9 | Episode 206 | Reward -300.00 | Epsilon 0.1570
Seed 9 | Episode 207 | Reward -300.00 | Epsilon 0.1556
Seed 9 | Episode 208 | Reward -300.00 | Epsilon 0.1542
Seed 9 | Episode 209 | Reward -300.00 | Epsilon 0.1528
Seed 9 | Episode 210 | Reward -300.00 | Epsilon 0.1515
Seed 9 | Episode 211 | Reward -300.00 | Epsilon 0.1501
Seed 9 | Episode 212 | Reward -300.00 | Epsilon 0.1488
Seed 9 | Episode 213 | Reward -300.00 | Epsilon 0.1474
Seed 9 | Episode 214 | Reward -300.00 | Epsilon 0.1461
Seed 9 | Episode 215 | Reward -300.00 | Epsilon 0.1448
Seed 9 | Episode 216 | Reward -300.00 | Epsilon 0.1435
Seed 9 | Episode 217 | Reward -300.00 | Epsilon 0.1422
Seed 9 | Episode 218 | Reward -300.00 | Epsilon 0.1409
Seed 9 | Episode 219 | Reward -300.00 | Epsilon 0.1397
Seed 9 | Episode 220 | Reward -300.00 | Epsilon 0.1384
Seed 9 | Episode 221 | Reward -300.00 | Epsilon 0.1372
Seed 9 | Episode 222 | Reward -300.00 | Epsilon 0.1360
Seed 9 | Episode 223 | Reward -300.00 | Epsilon 0.1347
Seed 9 | Episode 224 | Reward -300.00 | Epsilon 0.1335
Seed 9 | Episode 225 | Reward -300.00 | Epsilon 0.1323
Seed 9 | Episode 226 | Reward -300.00 | Epsilon 0.1311
Seed 9 | Episode 227 | Reward -300.00 | Epsilon 0.1300
Seed 9 | Episode 228 | Reward -300.00 | Epsilon 0.1288
Seed 9 | Episode 229 | Reward -300.00 | Epsilon 0.1277
Seed 9 | Episode 230 | Reward -300.00 | Epsilon 0.1265
Seed 9 | Episode 231 | Reward -300.00 | Epsilon 0.1254
Seed 9 | Episode 232 | Reward -300.00 | Epsilon 0.1243
Seed 9 | Episode 233 | Reward -300.00 | Epsilon 0.1231
Seed 9 | Episode 234 | Reward -300.00 | Epsilon 0.1220
Seed 9 | Episode 235 | Reward -300.00 | Epsilon 0.1209
Seed 9 | Episode 236 | Reward -300.00 | Epsilon 0.1199
Seed 9 | Episode 237 | Reward -300.00 | Epsilon 0.1188
Seed 9 | Episode 238 | Reward -300.00 | Epsilon 0.1177
Seed 9 | Episode 239 | Reward -300.00 | Epsilon 0.1167
Seed 9 | Episode 240 | Reward -300.00 | Epsilon 0.1156
Seed 9 | Episode 241 | Reward -300.00 | Epsilon 0.1146
Seed 9 | Episode 242 | Reward -300.00 | Epsilon 0.1136
Seed 9 | Episode 243 | Reward -300.00 | Epsilon 0.1125
Seed 9 | Episode 244 | Reward -300.00 | Epsilon 0.1115
Seed 9 | Episode 245 | Reward -300.00 | Epsilon 0.1105
Seed 9 | Episode 246 | Reward -300.00 | Epsilon 0.1095
Seed 9 | Episode 247 | Reward -300.00 | Epsilon 0.1086
Seed 9 | Episode 248 | Reward -300.00 | Epsilon 0.1076
Seed 9 | Episode 249 | Reward -300.00 | Epsilon 0.1066
Seed 9 | Episode 250 | Reward -300.00 | Epsilon 0.1057
Seed 9 | Episode 251 | Reward -300.00 | Epsilon 0.1047
Seed 9 | Episode 252 | Reward -300.00 | Epsilon 0.1038
Seed 9 | Episode 253 | Reward -300.00 | Epsilon 0.1029
Seed 9 | Episode 254 | Reward -300.00 | Epsilon 0.1019
Seed 9 | Episode 255 | Reward -300.00 | Epsilon 0.1010
Seed 9 | Episode 256 | Reward -300.00 | Epsilon 0.1001
Seed 9 | Episode 257 | Reward -300.00 | Epsilon 0.0992
Seed 9 | Episode 258 | Reward -300.00 | Epsilon 0.0983
Seed 9 | Episode 259 | Reward -300.00 | Epsilon 0.0974
Seed 9 | Episode 260 | Reward -300.00 | Epsilon 0.0966
Seed 9 | Episode 261 | Reward -300.00 | Epsilon 0.0957
Seed 9 | Episode 262 | Reward -300.00 | Epsilon 0.0949
Seed 9 | Episode 263 | Reward -300.00 | Epsilon 0.0940
Seed 9 | Episode 264 | Reward -300.00 | Epsilon 0.0932
Seed 9 | Episode 265 | Reward -300.00 | Epsilon 0.0923
Seed 9 | Episode 266 | Reward -300.00 | Epsilon 0.0915
Seed 9 | Episode 267 | Reward -300.00 | Epsilon 0.0907
Seed 9 | Episode 268 | Reward -300.00 | Epsilon 0.0899
Seed 9 | Episode 269 | Reward -300.00 | Epsilon 0.0891
Seed 9 | Episode 270 | Reward -300.00 | Epsilon 0.0883
Seed 9 | Episode 271 | Reward -300.00 | Epsilon 0.0875
Seed 9 | Episode 272 | Reward -300.00 | Epsilon 0.0867
Seed 9 | Episode 273 | Reward -300.00 | Epsilon 0.0859
Seed 9 | Episode 274 | Reward -300.00 | Epsilon 0.0851
Seed 9 | Episode 275 | Reward -300.00 | Epsilon 0.0844
Seed 9 | Episode 276 | Reward -300.00 | Epsilon 0.0836
Seed 9 | Episode 277 | Reward -300.00 | Epsilon 0.0829
Seed 9 | Episode 278 | Reward -300.00 | Epsilon 0.0821
Seed 9 | Episode 279 | Reward -300.00 | Epsilon 0.0814
Seed 9 | Episode 280 | Reward -300.00 | Epsilon 0.0807
Seed 9 | Episode 281 | Reward -300.00 | Epsilon 0.0799
Seed 9 | Episode 282 | Reward -300.00 | Epsilon 0.0792
Seed 9 | Episode 283 | Reward -300.00 | Epsilon 0.0785
Seed 9 | Episode 284 | Reward -300.00 | Epsilon 0.0778
Seed 9 | Episode 285 | Reward -300.00 | Epsilon 0.0771
Seed 9 | Episode 286 | Reward -300.00 | Epsilon 0.0764
Seed 9 | Episode 287 | Reward -300.00 | Epsilon 0.0757
Seed 9 | Episode 288 | Reward -300.00 | Epsilon 0.0751
Seed 9 | Episode 289 | Reward -300.00 | Epsilon 0.0744
Seed 9 | Episode 290 | Reward -300.00 | Epsilon 0.0737
Seed 9 | Episode 291 | Reward -300.00 | Epsilon 0.0731
Seed 9 | Episode 292 | Reward -300.00 | Epsilon 0.0724
Seed 9 | Episode 293 | Reward -300.00 | Epsilon 0.0718
Seed 9 | Episode 294 | Reward -300.00 | Epsilon 0.0711
Seed 9 | Episode 295 | Reward -300.00 | Epsilon 0.0705
Seed 9 | Episode 296 | Reward -300.00 | Epsilon 0.0698
Seed 9 | Episode 297 | Reward -300.00 | Epsilon 0.0692
Seed 9 | Episode 298 | Reward -300.00 | Epsilon 0.0686
Seed 9 | Episode 299 | Reward -300.00 | Epsilon 0.0680
Seed 9 | Episode 300 | Reward -300.00 | Epsilon 0.0674
Seed 9 | Episode 301 | Reward -300.00 | Epsilon 0.0668
Seed 9 | Episode 302 | Reward -300.00 | Epsilon 0.0662
Seed 9 | Episode 303 | Reward -300.00 | Epsilon 0.0656
Seed 9 | Episode 304 | Reward -300.00 | Epsilon 0.0650
Seed 9 | Episode 305 | Reward -300.00 | Epsilon 0.0644
Seed 9 | Episode 306 | Reward -300.00 | Epsilon 0.0638
Seed 9 | Episode 307 | Reward -300.00 | Epsilon 0.0633
Seed 9 | Episode 308 | Reward -300.00 | Epsilon 0.0627
Seed 9 | Episode 309 | Reward -300.00 | Epsilon 0.0621
Seed 9 | Episode 310 | Reward -300.00 | Epsilon 0.0616
Seed 9 | Episode 311 | Reward -300.00 | Epsilon 0.0610
Seed 9 | Episode 312 | Reward -300.00 | Epsilon 0.0605
Seed 9 | Episode 313 | Reward -300.00 | Epsilon 0.0599
Seed 9 | Episode 314 | Reward -300.00 | Epsilon 0.0594
Seed 9 | Episode 315 | Reward -300.00 | Epsilon 0.0589
Seed 9 | Episode 316 | Reward -300.00 | Epsilon 0.0583
Seed 9 | Episode 317 | Reward -300.00 | Epsilon 0.0578
Seed 9 | Episode 318 | Reward -300.00 | Epsilon 0.0573
Seed 9 | Episode 319 | Reward -300.00 | Epsilon 0.0568
Seed 9 | Episode 320 | Reward -300.00 | Epsilon 0.0563
Seed 9 | Episode 321 | Reward -300.00 | Epsilon 0.0558
Seed 9 | Episode 322 | Reward -300.00 | Epsilon 0.0553
Seed 9 | Episode 323 | Reward -300.00 | Epsilon 0.0548
Seed 9 | Episode 324 | Reward -300.00 | Epsilon 0.0543
Seed 9 | Episode 325 | Reward -300.00 | Epsilon 0.0538
Seed 9 | Episode 326 | Reward -300.00 | Epsilon 0.0533
Seed 9 | Episode 327 | Reward -300.00 | Epsilon 0.0528
Seed 9 | Episode 328 | Reward -300.00 | Epsilon 0.0524
Seed 9 | Episode 329 | Reward -300.00 | Epsilon 0.0519
Seed 9 | Episode 330 | Reward -300.00 | Epsilon 0.0514
Seed 9 | Episode 331 | Reward -300.00 | Epsilon 0.0510
Seed 9 | Episode 332 | Reward -300.00 | Epsilon 0.0505
Seed 9 | Episode 333 | Reward -300.00 | Epsilon 0.0501
Seed 9 | Episode 334 | Reward -300.00 | Epsilon 0.0496
Seed 9 | Episode 335 | Reward -300.00 | Epsilon 0.0492
Seed 9 | Episode 336 | Reward -300.00 | Epsilon 0.0487
Seed 9 | Episode 337 | Reward -300.00 | Epsilon 0.0483
Seed 9 | Episode 338 | Reward -300.00 | Epsilon 0.0479
Seed 9 | Episode 339 | Reward -300.00 | Epsilon 0.0474
Seed 9 | Episode 340 | Reward -300.00 | Epsilon 0.0470
Seed 9 | Episode 341 | Reward -300.00 | Epsilon 0.0466
Seed 9 | Episode 342 | Reward -300.00 | Epsilon 0.0462
Seed 9 | Episode 343 | Reward -300.00 | Epsilon 0.0458
Seed 9 | Episode 344 | Reward -300.00 | Epsilon 0.0453
Seed 9 | Episode 345 | Reward -300.00 | Epsilon 0.0449
Seed 9 | Episode 346 | Reward -300.00 | Epsilon 0.0445
Seed 9 | Episode 347 | Reward -300.00 | Epsilon 0.0441
Seed 9 | Episode 348 | Reward -300.00 | Epsilon 0.0437
Seed 9 | Episode 349 | Reward -300.00 | Epsilon 0.0433
Seed 9 | Episode 350 | Reward -300.00 | Epsilon 0.0430
Seed 9 | Episode 351 | Reward -300.00 | Epsilon 0.0426
Seed 9 | Episode 352 | Reward -300.00 | Epsilon 0.0422
Seed 9 | Episode 353 | Reward -300.00 | Epsilon 0.0418
Seed 9 | Episode 354 | Reward -300.00 | Epsilon 0.0414
Seed 9 | Episode 355 | Reward -300.00 | Epsilon 0.0411
