starting job
Sun Dec  7 20:04:44 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.65.06              Driver Version: 580.65.06      CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA H100 80GB HBM3          On  |   00000000:4C:00.0 Off |                   On |
| N/A   36C    P0            367W /  700W |   36066MiB /  81559MiB |     N/A      Default |
|                                         |                        |              Enabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| MIG devices:                                                                            |
+------------------+----------------------------------+-----------+-----------------------+
| GPU  GI  CI  MIG |              Shared Memory-Usage |        Vol|        Shared         |
|      ID  ID  Dev |                Shared BAR1-Usage | SM     Unc| CE ENC  DEC  OFA  JPG |
|                  |                                  |        ECC|                       |
|==================+==================================+===========+=======================|
|  0   10   0   0  |              15MiB /  9984MiB    | 16      0 |  1   0    1    0    1 |
|                  |               0MiB /  6185MiB    |           |                       |
+------------------+----------------------------------+-----------+-----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
Running seed 7
Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
Seed 7 | Episode 0 | Reward -300.00 | Epsilon 0.9987
Seed 7 | Episode 56 | Reward -300.00 | Epsilon 0.6064
Seed 7 | Episode 57 | Reward -300.00 | Epsilon 0.6009
Seed 7 | Episode 58 | Reward -300.00 | Epsilon 0.5956
Seed 7 | Episode 59 | Reward -300.00 | Epsilon 0.5902
Seed 7 | Episode 60 | Reward -300.00 | Epsilon 0.5849
Seed 7 | Episode 61 | Reward -300.00 | Epsilon 0.5797
Seed 7 | Episode 62 | Reward -300.00 | Epsilon 0.5745
Seed 7 | Episode 63 | Reward -300.00 | Epsilon 0.5694
Seed 7 | Episode 64 | Reward -300.00 | Epsilon 0.5642
Seed 7 | Episode 65 | Reward -177.00 | Epsilon 0.5596
Seed 7 | Episode 66 | Reward -300.00 | Epsilon 0.5545
Seed 7 | Episode 67 | Reward -300.00 | Epsilon 0.5496
Seed 7 | Episode 68 | Reward -300.00 | Epsilon 0.5447
Seed 7 | Episode 69 | Reward -300.00 | Epsilon 0.5398
Seed 7 | Episode 70 | Reward -300.00 | Epsilon 0.5349
Seed 7 | Episode 71 | Reward -300.00 | Epsilon 0.5301
Seed 7 | Episode 72 | Reward -300.00 | Epsilon 0.5254
Seed 7 | Episode 73 | Reward -197.00 | Epsilon 0.5207
Seed 7 | Episode 74 | Reward -300.00 | Epsilon 0.5161
Seed 7 | Episode 75 | Reward -300.00 | Epsilon 0.5114
Seed 7 | Episode 76 | Reward -300.00 | Epsilon 0.5068
Seed 7 | Episode 77 | Reward -300.00 | Epsilon 0.5023
Seed 7 | Episode 78 | Reward -300.00 | Epsilon 0.4978
Seed 7 | Episode 79 | Reward -300.00 | Epsilon 0.4933
Seed 7 | Episode 80 | Reward -300.00 | Epsilon 0.4889
Seed 7 | Episode 81 | Reward -300.00 | Epsilon 0.4845
Seed 7 | Episode 82 | Reward -300.00 | Epsilon 0.4802
Seed 7 | Episode 83 | Reward -300.00 | Epsilon 0.4759
Seed 7 | Episode 84 | Reward -300.00 | Epsilon 0.4716
Seed 7 | Episode 85 | Reward -300.00 | Epsilon 0.4674
Seed 7 | Episode 86 | Reward -300.00 | Epsilon 0.4632
Seed 7 | Episode 87 | Reward -300.00 | Epsilon 0.4591
Seed 7 | Episode 88 | Reward -300.00 | Epsilon 0.4550
Seed 7 | Episode 89 | Reward -300.00 | Epsilon 0.4509
Seed 7 | Episode 90 | Reward -300.00 | Epsilon 0.4468
Seed 7 | Episode 91 | Reward -9.00 | Epsilon 0.4454
Seed 7 | Episode 92 | Reward -300.00 | Epsilon 0.4414
Seed 7 | Episode 93 | Reward -300.00 | Epsilon 0.4374
Seed 7 | Episode 94 | Reward -300.00 | Epsilon 0.4335
Seed 7 | Episode 95 | Reward -300.00 | Epsilon 0.4296
Seed 7 | Episode 96 | Reward -300.00 | Epsilon 0.4258
Seed 7 | Episode 97 | Reward -300.00 | Epsilon 0.4220
Seed 7 | Episode 98 | Reward -165.00 | Epsilon 0.4186
Seed 7 | Episode 99 | Reward -300.00 | Epsilon 0.4149
Seed 7 | Episode 100 | Reward -300.00 | Epsilon 0.4111
Seed 7 | Episode 101 | Reward -300.00 | Epsilon 0.4075
Seed 7 | Episode 102 | Reward -70.00 | Epsilon 0.4054
Seed 7 | Episode 103 | Reward -300.00 | Epsilon 0.4017
Seed 7 | Episode 104 | Reward -300.00 | Epsilon 0.3981
Seed 7 | Episode 105 | Reward -300.00 | Epsilon 0.3946
Seed 7 | Episode 106 | Reward -300.00 | Epsilon 0.3910
Seed 7 | Episode 107 | Reward -300.00 | Epsilon 0.3875
Seed 7 | Episode 108 | Reward -109.00 | Epsilon 0.3851
Seed 7 | Episode 109 | Reward -300.00 | Epsilon 0.3816
Seed 7 | Episode 110 | Reward -300.00 | Epsilon 0.3782
Seed 7 | Episode 111 | Reward -300.00 | Epsilon 0.3748
Seed 7 | Episode 112 | Reward -20.00 | Epsilon 0.3735
Seed 7 | Episode 113 | Reward -112.00 | Epsilon 0.3711
Seed 7 | Episode 114 | Reward 35.00 | Epsilon 0.3704
Seed 7 | Episode 115 | Reward -300.00 | Epsilon 0.3671
Seed 7 | Episode 116 | Reward -300.00 | Epsilon 0.3638
Seed 7 | Episode 117 | Reward -300.00 | Epsilon 0.3605
Seed 7 | Episode 118 | Reward -300.00 | Epsilon 0.3573
Seed 7 | Episode 119 | Reward -300.00 | Epsilon 0.3541
Seed 7 | Episode 120 | Reward -300.00 | Epsilon 0.3509
Seed 7 | Episode 121 | Reward -300.00 | Epsilon 0.3478
Seed 7 | Episode 122 | Reward -300.00 | Epsilon 0.3446
Seed 7 | Episode 123 | Reward -300.00 | Epsilon 0.3416
Seed 7 | Episode 124 | Reward -300.00 | Epsilon 0.3385
Seed 7 | Episode 125 | Reward -300.00 | Epsilon 0.3355
Seed 7 | Episode 126 | Reward -300.00 | Epsilon 0.3325
Seed 7 | Episode 127 | Reward -147.00 | Epsilon 0.3300
Seed 7 | Episode 128 | Reward -300.00 | Epsilon 0.3270
Seed 7 | Episode 129 | Reward -300.00 | Epsilon 0.3241
Seed 7 | Episode 130 | Reward -1.00 | Epsilon 0.3231
Seed 7 | Episode 131 | Reward -300.00 | Epsilon 0.3202
Seed 7 | Episode 132 | Reward -300.00 | Epsilon 0.3173
Seed 7 | Episode 133 | Reward -96.00 | Epsilon 0.3155
Seed 7 | Episode 134 | Reward -300.00 | Epsilon 0.3127
Seed 7 | Episode 135 | Reward -175.00 | Epsilon 0.3101
Seed 7 | Episode 136 | Reward -58.00 | Epsilon 0.3086
Seed 7 | Episode 137 | Reward -122.00 | Epsilon 0.3065
Seed 7 | Episode 138 | Reward -300.00 | Epsilon 0.3038
Seed 7 | Episode 139 | Reward -300.00 | Epsilon 0.3011
Seed 7 | Episode 140 | Reward -300.00 | Epsilon 0.2984
Seed 7 | Episode 141 | Reward -300.00 | Epsilon 0.2957
Seed 7 | Episode 142 | Reward -172.00 | Epsilon 0.2933
Seed 7 | Episode 143 | Reward -300.00 | Epsilon 0.2907
Seed 7 | Episode 144 | Reward -10.00 | Epsilon 0.2897
Seed 7 | Episode 145 | Reward -300.00 | Epsilon 0.2871
Seed 7 | Episode 146 | Reward -171.00 | Epsilon 0.2848
Seed 7 | Episode 147 | Reward -102.00 | Epsilon 0.2830
Seed 7 | Episode 148 | Reward -300.00 | Epsilon 0.2805
Seed 7 | Episode 149 | Reward 39.00 | Epsilon 0.2800
Seed 7 | Episode 150 | Reward -300.00 | Epsilon 0.2775
Seed 7 | Episode 151 | Reward -300.00 | Epsilon 0.2750
Seed 7 | Episode 152 | Reward 59.00 | Epsilon 0.2746
Seed 7 | Episode 153 | Reward -300.00 | Epsilon 0.2722
Seed 7 | Episode 154 | Reward 53.00 | Epsilon 0.2718
Seed 7 | Episode 155 | Reward -300.00 | Epsilon 0.2694
Seed 7 | Episode 156 | Reward 43.00 | Epsilon 0.2689
Seed 7 | Episode 157 | Reward -71.00 | Epsilon 0.2675
Seed 7 | Episode 158 | Reward 1.00 | Epsilon 0.2667
Seed 7 | Episode 159 | Reward -131.00 | Epsilon 0.2648
Seed 7 | Episode 160 | Reward 53.00 | Epsilon 0.2645
Seed 7 | Episode 161 | Reward -300.00 | Epsilon 0.2621
Seed 7 | Episode 162 | Reward -55.00 | Epsilon 0.2609
Seed 7 | Episode 163 | Reward 25.00 | Epsilon 0.2603
Seed 7 | Episode 164 | Reward 28.00 | Epsilon 0.2597
Seed 7 | Episode 165 | Reward -158.00 | Epsilon 0.2577
Seed 7 | Episode 166 | Reward -109.00 | Epsilon 0.2561
Seed 7 | Episode 167 | Reward -300.00 | Epsilon 0.2538
Seed 7 | Episode 168 | Reward 53.00 | Epsilon 0.2534
Seed 7 | Episode 169 | Reward 51.00 | Epsilon 0.2530
Seed 7 | Episode 170 | Reward -300.00 | Epsilon 0.2508
Seed 7 | Episode 171 | Reward 48.00 | Epsilon 0.2504
Seed 7 | Episode 172 | Reward 60.00 | Epsilon 0.2501
Seed 7 | Episode 173 | Reward 56.00 | Epsilon 0.2497
Seed 7 | Episode 174 | Reward -300.00 | Epsilon 0.2475
Seed 7 | Episode 175 | Reward 50.00 | Epsilon 0.2471
Seed 7 | Episode 176 | Reward -94.00 | Epsilon 0.2457
Seed 7 | Episode 177 | Reward 12.00 | Epsilon 0.2450
Seed 7 | Episode 178 | Reward 54.00 | Epsilon 0.2447
Seed 7 | Episode 179 | Reward 51.00 | Epsilon 0.2443
Seed 7 | Episode 180 | Reward 12.00 | Epsilon 0.2437
Seed 7 | Episode 181 | Reward -32.00 | Epsilon 0.2427
Seed 7 | Episode 182 | Reward 44.00 | Epsilon 0.2423
Seed 7 | Episode 183 | Reward 47.00 | Epsilon 0.2419
Seed 7 | Episode 184 | Reward 53.00 | Epsilon 0.2415
Seed 7 | Episode 185 | Reward -300.00 | Epsilon 0.2394
Seed 7 | Episode 186 | Reward -71.00 | Epsilon 0.2381
Seed 7 | Episode 187 | Reward 50.00 | Epsilon 0.2378
Seed 7 | Episode 188 | Reward 53.00 | Epsilon 0.2374
Seed 7 | Episode 189 | Reward 47.00 | Epsilon 0.2370
Seed 7 | Episode 190 | Reward 50.00 | Epsilon 0.2367
Seed 7 | Episode 191 | Reward 61.00 | Epsilon 0.2364
Seed 7 | Episode 192 | Reward 19.00 | Epsilon 0.2358
Seed 7 | Episode 193 | Reward 47.00 | Epsilon 0.2354
Seed 7 | Episode 194 | Reward 51.00 | Epsilon 0.2351
Seed 7 | Episode 195 | Reward -134.00 | Epsilon 0.2334
Seed 7 | Episode 196 | Reward 34.00 | Epsilon 0.2330
Seed 7 | Episode 197 | Reward 48.00 | Epsilon 0.2326
Seed 7 | Episode 198 | Reward 32.00 | Epsilon 0.2321
Seed 7 | Episode 199 | Reward 59.00 | Epsilon 0.2318
Seed 7 | Episode 200 | Reward 37.00 | Epsilon 0.2314
Seed 7 | Episode 201 | Reward 28.00 | Epsilon 0.2309
Seed 7 | Episode 202 | Reward 35.00 | Epsilon 0.2304
Seed 7 | Episode 203 | Reward 37.00 | Epsilon 0.2300
Seed 7 | Episode 204 | Reward 42.00 | Epsilon 0.2296
Seed 7 | Episode 205 | Reward 36.00 | Epsilon 0.2291
Seed 7 | Episode 206 | Reward 57.00 | Epsilon 0.2288
Seed 7 | Episode 207 | Reward 43.00 | Epsilon 0.2284
Seed 7 | Episode 208 | Reward 54.00 | Epsilon 0.2281
Seed 7 | Episode 209 | Reward 51.00 | Epsilon 0.2278
Seed 7 | Episode 210 | Reward 59.00 | Epsilon 0.2275
Seed 7 | Episode 211 | Reward 52.00 | Epsilon 0.2271
Seed 7 | Episode 212 | Reward 38.00 | Epsilon 0.2267
Seed 7 | Episode 213 | Reward 49.00 | Epsilon 0.2263
Seed 7 | Episode 214 | Reward 56.00 | Epsilon 0.2260
Seed 7 | Episode 215 | Reward 15.00 | Epsilon 0.2255
Seed 7 | Episode 216 | Reward 34.00 | Epsilon 0.2250
Seed 7 | Episode 217 | Reward 41.00 | Epsilon 0.2246
Seed 7 | Episode 218 | Reward 53.00 | Epsilon 0.2243
Seed 7 | Episode 219 | Reward 50.00 | Epsilon 0.2239
Seed 7 | Episode 220 | Reward 49.00 | Epsilon 0.2236
Seed 7 | Episode 221 | Reward 40.00 | Epsilon 0.2232
Seed 7 | Episode 222 | Reward 59.00 | Epsilon 0.2229
Seed 7 | Episode 223 | Reward 49.00 | Epsilon 0.2226
Seed 7 | Episode 224 | Reward 62.00 | Epsilon 0.2223
Seed 7 | Episode 225 | Reward 56.00 | Epsilon 0.2220
Seed 7 | Episode 226 | Reward 48.00 | Epsilon 0.2216
Seed 7 | Episode 227 | Reward 57.00 | Epsilon 0.2213
Seed 7 | Episode 228 | Reward 52.00 | Epsilon 0.2210
Seed 7 | Episode 229 | Reward 62.00 | Epsilon 0.2208
Seed 7 | Episode 230 | Reward 41.00 | Epsilon 0.2204
Seed 7 | Episode 231 | Reward 59.00 | Epsilon 0.2201
Seed 7 | Episode 232 | Reward 40.00 | Epsilon 0.2197
Seed 7 | Episode 233 | Reward 54.00 | Epsilon 0.2194
Seed 7 | Episode 234 | Reward 59.00 | Epsilon 0.2191
Seed 7 | Episode 235 | Reward 55.00 | Epsilon 0.2188
Seed 7 | Episode 236 | Reward 51.00 | Epsilon 0.2185
Seed 7 | Episode 237 | Reward 37.00 | Epsilon 0.2180
Seed 7 | Episode 238 | Reward 47.00 | Epsilon 0.2177
Seed 7 | Episode 239 | Reward 45.00 | Epsilon 0.2173
Seed 7 | Episode 240 | Reward 46.00 | Epsilon 0.2170
Seed 7 | Episode 241 | Reward 40.00 | Epsilon 0.2166
Seed 7 | Episode 242 | Reward 45.00 | Epsilon 0.2162
Seed 7 | Episode 243 | Reward 45.00 | Epsilon 0.2158
Seed 7 | Episode 244 | Reward 38.00 | Epsilon 0.2154
Seed 7 | Episode 245 | Reward 58.00 | Epsilon 0.2152
Seed 7 | Episode 246 | Reward 50.00 | Epsilon 0.2148
Seed 7 | Episode 247 | Reward 24.00 | Epsilon 0.2143
Seed 7 | Episode 248 | Reward 49.00 | Epsilon 0.2140
Seed 7 | Episode 249 | Reward 27.00 | Epsilon 0.2135
Seed 7 | Episode 250 | Reward 55.00 | Epsilon 0.2132
Seed 7 | Episode 251 | Reward 56.00 | Epsilon 0.2129
Seed 7 | Episode 252 | Reward 50.00 | Epsilon 0.2126
Seed 7 | Episode 253 | Reward 51.00 | Epsilon 0.2123
Seed 7 | Episode 254 | Reward 56.00 | Epsilon 0.2120
Seed 7 | Episode 255 | Reward 43.00 | Epsilon 0.2116
Seed 7 | Episode 256 | Reward 41.00 | Epsilon 0.2113
Seed 7 | Episode 257 | Reward 51.00 | Epsilon 0.2110
Seed 7 | Episode 258 | Reward 46.00 | Epsilon 0.2106
Seed 7 | Episode 259 | Reward 52.00 | Epsilon 0.2103
Seed 7 | Episode 260 | Reward 39.00 | Epsilon 0.2099
Seed 7 | Episode 261 | Reward 50.00 | Epsilon 0.2096
Seed 7 | Episode 262 | Reward 53.00 | Epsilon 0.2093
Seed 7 | Episode 263 | Reward 57.00 | Epsilon 0.2090
Seed 7 | Episode 264 | Reward 57.00 | Epsilon 0.2087
Seed 7 | Episode 265 | Reward 54.00 | Epsilon 0.2084
Seed 7 | Episode 266 | Reward 50.00 | Epsilon 0.2081
Seed 7 | Episode 267 | Reward 60.00 | Epsilon 0.2079
Seed 7 | Episode 268 | Reward 43.00 | Epsilon 0.2075
Seed 7 | Episode 269 | Reward 62.00 | Epsilon 0.2073
Seed 7 | Episode 270 | Reward 49.00 | Epsilon 0.2069
Seed 7 | Episode 271 | Reward 50.00 | Epsilon 0.2066
Seed 7 | Episode 272 | Reward 14.00 | Epsilon 0.2061
Seed 7 | Episode 273 | Reward 56.00 | Epsilon 0.2058
Seed 7 | Episode 274 | Reward 58.00 | Epsilon 0.2055
Seed 7 | Episode 275 | Reward 44.00 | Epsilon 0.2052
Seed 7 | Episode 276 | Reward 49.00 | Epsilon 0.2049
Seed 7 | Episode 277 | Reward 59.00 | Epsilon 0.2046
Seed 7 | Episode 278 | Reward 60.00 | Epsilon 0.2044
Seed 7 | Episode 279 | Reward 57.00 | Epsilon 0.2041
Seed 7 | Episode 280 | Reward 42.00 | Epsilon 0.2037
Seed 7 | Episode 281 | Reward 50.00 | Epsilon 0.2034
Seed 7 | Episode 282 | Reward 61.00 | Epsilon 0.2032
Seed 7 | Episode 283 | Reward 43.00 | Epsilon 0.2028
Seed 7 | Episode 284 | Reward 52.00 | Epsilon 0.2025
Seed 7 | Episode 285 | Reward 46.00 | Epsilon 0.2022
Seed 7 | Episode 286 | Reward 49.00 | Epsilon 0.2019
Seed 7 | Episode 287 | Reward 56.00 | Epsilon 0.2016
Seed 7 | Episode 288 | Reward 49.00 | Epsilon 0.2013
Seed 7 | Episode 289 | Reward 45.00 | Epsilon 0.2009
Seed 7 | Episode 290 | Reward 49.00 | Epsilon 0.2006
Seed 7 | Episode 291 | Reward 51.00 | Epsilon 0.2003
Seed 7 | Episode 292 | Reward 44.00 | Epsilon 0.2000
Seed 7 | Episode 293 | Reward 62.00 | Epsilon 0.1998
Seed 7 | Episode 294 | Reward 52.00 | Epsilon 0.1995
Seed 7 | Episode 295 | Reward 55.00 | Epsilon 0.1992
Seed 7 | Episode 296 | Reward 61.00 | Epsilon 0.1989
Seed 7 | Episode 297 | Reward 51.00 | Epsilon 0.1986
Seed 7 | Episode 298 | Reward 35.00 | Epsilon 0.1983
Seed 7 | Episode 299 | Reward 41.00 | Epsilon 0.1979
Seed 7 | Episode 300 | Reward 48.00 | Epsilon 0.1976
Seed 7 | Episode 301 | Reward 45.00 | Epsilon 0.1973
Seed 7 | Episode 302 | Reward 59.00 | Epsilon 0.1970
Seed 7 | Episode 303 | Reward 52.00 | Epsilon 0.1967
Seed 7 | Episode 304 | Reward 45.00 | Epsilon 0.1964
Seed 7 | Episode 305 | Reward 61.00 | Epsilon 0.1962
Seed 7 | Episode 306 | Reward 56.00 | Epsilon 0.1959
Seed 7 | Episode 307 | Reward 50.00 | Epsilon 0.1956
Seed 7 | Episode 308 | Reward 48.00 | Epsilon 0.1953
Seed 7 | Episode 309 | Reward 57.00 | Epsilon 0.1950
Seed 7 | Episode 310 | Reward 41.00 | Epsilon 0.1947
Seed 7 | Episode 311 | Reward 51.00 | Epsilon 0.1944
Seed 7 | Episode 312 | Reward 59.00 | Epsilon 0.1941
Seed 7 | Episode 313 | Reward 54.00 | Epsilon 0.1939
Seed 7 | Episode 314 | Reward 50.00 | Epsilon 0.1936
Seed 7 | Episode 315 | Reward 46.00 | Epsilon 0.1932
Seed 7 | Episode 316 | Reward 57.00 | Epsilon 0.1930
Seed 7 | Episode 317 | Reward 54.00 | Epsilon 0.1927
Seed 7 | Episode 318 | Reward 52.00 | Epsilon 0.1924
Seed 7 | Episode 319 | Reward 52.00 | Epsilon 0.1921
Seed 7 | Episode 320 | Reward 48.00 | Epsilon 0.1918
Seed 7 | Episode 321 | Reward -3.00 | Epsilon 0.1912
Seed 7 | Episode 322 | Reward 54.00 | Epsilon 0.1910
Seed 7 | Episode 323 | Reward 56.00 | Epsilon 0.1907
Seed 7 | Episode 324 | Reward 47.00 | Epsilon 0.1904
Seed 7 | Episode 325 | Reward 38.00 | Epsilon 0.1901
Seed 7 | Episode 326 | Reward 43.00 | Epsilon 0.1897
Seed 7 | Episode 327 | Reward -1.00 | Epsilon 0.1891
Seed 7 | Episode 328 | Reward 58.00 | Epsilon 0.1889
Seed 7 | Episode 329 | Reward 57.00 | Epsilon 0.1886
Seed 7 | Episode 330 | Reward 54.00 | Epsilon 0.1884
Seed 7 | Episode 331 | Reward 53.00 | Epsilon 0.1881
Seed 7 | Episode 332 | Reward 54.00 | Epsilon 0.1878
Seed 7 | Episode 333 | Reward 42.00 | Epsilon 0.1875
Seed 7 | Episode 334 | Reward 64.00 | Epsilon 0.1873
Seed 7 | Episode 335 | Reward 42.00 | Epsilon 0.1870
Seed 7 | Episode 336 | Reward 49.00 | Epsilon 0.1867
Seed 7 | Episode 337 | Reward 56.00 | Epsilon 0.1864
Seed 7 | Episode 338 | Reward 45.00 | Epsilon 0.1861
Seed 7 | Episode 339 | Reward 55.00 | Epsilon 0.1859
Seed 7 | Episode 340 | Reward 51.00 | Epsilon 0.1856
Seed 7 | Episode 341 | Reward 62.00 | Epsilon 0.1854
Seed 7 | Episode 342 | Reward 57.00 | Epsilon 0.1851
Seed 7 | Episode 343 | Reward 50.00 | Epsilon 0.1848
Seed 7 | Episode 344 | Reward 36.00 | Epsilon 0.1845
Seed 7 | Episode 345 | Reward 55.00 | Epsilon 0.1842
Seed 7 | Episode 346 | Reward 40.00 | Epsilon 0.1839
Seed 7 | Episode 347 | Reward 51.00 | Epsilon 0.1836
Seed 7 | Episode 348 | Reward 28.00 | Epsilon 0.1832
Seed 7 | Episode 349 | Reward 47.00 | Epsilon 0.1829
Seed 7 | Episode 350 | Reward 55.00 | Epsilon 0.1827
Seed 7 | Episode 351 | Reward 51.00 | Epsilon 0.1824
Seed 7 | Episode 352 | Reward 59.00 | Epsilon 0.1822
Seed 7 | Episode 353 | Reward 53.00 | Epsilon 0.1819
Seed 7 | Episode 354 | Reward 45.00 | Epsilon 0.1816
Seed 7 | Episode 355 | Reward 55.00 | Epsilon 0.1813
