starting job
Sun Dec  7 19:44:34 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.65.06              Driver Version: 580.65.06      CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA H100 80GB HBM3          On  |   00000000:4C:00.0 Off |                   On |
| N/A   24C    P0            118W /  700W |     488MiB /  81559MiB |     N/A      Default |
|                                         |                        |              Enabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| MIG devices:                                                                            |
+------------------+----------------------------------+-----------+-----------------------+
| GPU  GI  CI  MIG |              Shared Memory-Usage |        Vol|        Shared         |
|      ID  ID  Dev |                Shared BAR1-Usage | SM     Unc| CE ENC  DEC  OFA  JPG |
|                  |                                  |        ECC|                       |
|==================+==================================+===========+=======================|
|  0   14   0   0  |              15MiB /  9984MiB    | 16      0 |  1   0    1    0    1 |
|                  |               0MiB /  6185MiB    |           |                       |
+------------------+----------------------------------+-----------+-----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
Running seed 5
Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
Seed 5 | Episode 0 | Reward -300.00 | Epsilon 0.9987
Seed 5 | Episode 128 | Reward -300.00 | Epsilon 0.3175
Seed 5 | Episode 129 | Reward -300.00 | Epsilon 0.3147
Seed 5 | Episode 130 | Reward -300.00 | Epsilon 0.3119
Seed 5 | Episode 131 | Reward -300.00 | Epsilon 0.3091
Seed 5 | Episode 132 | Reward -300.00 | Epsilon 0.3063
Seed 5 | Episode 133 | Reward -300.00 | Epsilon 0.3036
Seed 5 | Episode 134 | Reward -300.00 | Epsilon 0.3009
Seed 5 | Episode 135 | Reward -300.00 | Epsilon 0.2982
Seed 5 | Episode 136 | Reward -300.00 | Epsilon 0.2955
Seed 5 | Episode 137 | Reward -300.00 | Epsilon 0.2928
Seed 5 | Episode 138 | Reward -300.00 | Epsilon 0.2902
Seed 5 | Episode 139 | Reward -300.00 | Epsilon 0.2876
Seed 5 | Episode 140 | Reward -300.00 | Epsilon 0.2850
Seed 5 | Episode 141 | Reward -300.00 | Epsilon 0.2825
Seed 5 | Episode 142 | Reward -300.00 | Epsilon 0.2800
Seed 5 | Episode 143 | Reward -300.00 | Epsilon 0.2774
Seed 5 | Episode 144 | Reward -300.00 | Epsilon 0.2750
Seed 5 | Episode 145 | Reward -300.00 | Epsilon 0.2725
Seed 5 | Episode 146 | Reward -300.00 | Epsilon 0.2701
Seed 5 | Episode 147 | Reward -300.00 | Epsilon 0.2676
Seed 5 | Episode 148 | Reward -300.00 | Epsilon 0.2652
Seed 5 | Episode 149 | Reward -300.00 | Epsilon 0.2629
Seed 5 | Episode 150 | Reward -300.00 | Epsilon 0.2605
Seed 5 | Episode 151 | Reward -300.00 | Epsilon 0.2582
Seed 5 | Episode 152 | Reward -300.00 | Epsilon 0.2559
Seed 5 | Episode 153 | Reward -300.00 | Epsilon 0.2536
Seed 5 | Episode 154 | Reward -300.00 | Epsilon 0.2513
Seed 5 | Episode 155 | Reward -300.00 | Epsilon 0.2490
Seed 5 | Episode 156 | Reward -300.00 | Epsilon 0.2468
Seed 5 | Episode 157 | Reward -300.00 | Epsilon 0.2446
Seed 5 | Episode 158 | Reward -300.00 | Epsilon 0.2424
Seed 5 | Episode 159 | Reward -300.00 | Epsilon 0.2402
Seed 5 | Episode 160 | Reward -300.00 | Epsilon 0.2381
Seed 5 | Episode 161 | Reward -300.00 | Epsilon 0.2360
Seed 5 | Episode 162 | Reward -300.00 | Epsilon 0.2338
Seed 5 | Episode 163 | Reward -300.00 | Epsilon 0.2317
Seed 5 | Episode 164 | Reward -300.00 | Epsilon 0.2297
Seed 5 | Episode 165 | Reward -300.00 | Epsilon 0.2276
Seed 5 | Episode 166 | Reward -300.00 | Epsilon 0.2256
Seed 5 | Episode 167 | Reward -300.00 | Epsilon 0.2235
Seed 5 | Episode 168 | Reward -300.00 | Epsilon 0.2215
Seed 5 | Episode 169 | Reward -300.00 | Epsilon 0.2196
Seed 5 | Episode 170 | Reward -300.00 | Epsilon 0.2176
Seed 5 | Episode 171 | Reward -300.00 | Epsilon 0.2156
Seed 5 | Episode 172 | Reward -300.00 | Epsilon 0.2137
Seed 5 | Episode 173 | Reward -300.00 | Epsilon 0.2118
Seed 5 | Episode 174 | Reward -300.00 | Epsilon 0.2099
Seed 5 | Episode 175 | Reward -300.00 | Epsilon 0.2080
Seed 5 | Episode 176 | Reward -300.00 | Epsilon 0.2062
Seed 5 | Episode 177 | Reward -300.00 | Epsilon 0.2043
Seed 5 | Episode 178 | Reward -300.00 | Epsilon 0.2025
Seed 5 | Episode 179 | Reward -300.00 | Epsilon 0.2007
Seed 5 | Episode 180 | Reward -300.00 | Epsilon 0.1989
Seed 5 | Episode 181 | Reward 44.00 | Epsilon 0.1985
Seed 5 | Episode 182 | Reward -68.00 | Epsilon 0.1975
Seed 5 | Episode 183 | Reward -300.00 | Epsilon 0.1958
Seed 5 | Episode 184 | Reward -300.00 | Epsilon 0.1940
Seed 5 | Episode 185 | Reward -300.00 | Epsilon 0.1923
Seed 5 | Episode 186 | Reward -300.00 | Epsilon 0.1905
Seed 5 | Episode 187 | Reward 39.00 | Epsilon 0.1902
Seed 5 | Episode 188 | Reward -300.00 | Epsilon 0.1885
Seed 5 | Episode 189 | Reward -300.00 | Epsilon 0.1868
Seed 5 | Episode 190 | Reward -300.00 | Epsilon 0.1851
Seed 5 | Episode 191 | Reward -300.00 | Epsilon 0.1835
Seed 5 | Episode 192 | Reward -300.00 | Epsilon 0.1818
Seed 5 | Episode 193 | Reward -300.00 | Epsilon 0.1802
Seed 5 | Episode 194 | Reward -300.00 | Epsilon 0.1786
Seed 5 | Episode 195 | Reward -300.00 | Epsilon 0.1770
Seed 5 | Episode 196 | Reward -300.00 | Epsilon 0.1754
Seed 5 | Episode 197 | Reward -300.00 | Epsilon 0.1738
Seed 5 | Episode 198 | Reward -300.00 | Epsilon 0.1723
Seed 5 | Episode 199 | Reward -300.00 | Epsilon 0.1707
Seed 5 | Episode 200 | Reward -300.00 | Epsilon 0.1692
Seed 5 | Episode 201 | Reward -300.00 | Epsilon 0.1677
Seed 5 | Episode 202 | Reward -300.00 | Epsilon 0.1662
Seed 5 | Episode 203 | Reward -300.00 | Epsilon 0.1647
Seed 5 | Episode 204 | Reward -300.00 | Epsilon 0.1632
Seed 5 | Episode 205 | Reward -300.00 | Epsilon 0.1617
Seed 5 | Episode 206 | Reward -300.00 | Epsilon 0.1603
Seed 5 | Episode 207 | Reward -300.00 | Epsilon 0.1589
Seed 5 | Episode 208 | Reward -300.00 | Epsilon 0.1574
Seed 5 | Episode 209 | Reward -300.00 | Epsilon 0.1560
Seed 5 | Episode 210 | Reward -300.00 | Epsilon 0.1546
Seed 5 | Episode 211 | Reward -300.00 | Epsilon 0.1532
Seed 5 | Episode 212 | Reward -300.00 | Epsilon 0.1519
Seed 5 | Episode 213 | Reward -300.00 | Epsilon 0.1505
Seed 5 | Episode 214 | Reward -300.00 | Epsilon 0.1492
Seed 5 | Episode 215 | Reward -300.00 | Epsilon 0.1478
Seed 5 | Episode 216 | Reward -300.00 | Epsilon 0.1465
Seed 5 | Episode 217 | Reward -300.00 | Epsilon 0.1452
Seed 5 | Episode 218 | Reward -300.00 | Epsilon 0.1439
Seed 5 | Episode 219 | Reward -300.00 | Epsilon 0.1426
Seed 5 | Episode 220 | Reward -300.00 | Epsilon 0.1413
Seed 5 | Episode 221 | Reward -300.00 | Epsilon 0.1400
Seed 5 | Episode 222 | Reward -300.00 | Epsilon 0.1388
Seed 5 | Episode 223 | Reward -300.00 | Epsilon 0.1375
Seed 5 | Episode 224 | Reward -300.00 | Epsilon 0.1363
Seed 5 | Episode 225 | Reward -300.00 | Epsilon 0.1351
Seed 5 | Episode 226 | Reward -300.00 | Epsilon 0.1339
Seed 5 | Episode 227 | Reward -300.00 | Epsilon 0.1327
Seed 5 | Episode 228 | Reward -300.00 | Epsilon 0.1315
Seed 5 | Episode 229 | Reward -300.00 | Epsilon 0.1303
Seed 5 | Episode 230 | Reward -300.00 | Epsilon 0.1292
Seed 5 | Episode 231 | Reward -300.00 | Epsilon 0.1280
Seed 5 | Episode 232 | Reward -300.00 | Epsilon 0.1268
Seed 5 | Episode 233 | Reward -300.00 | Epsilon 0.1257
Seed 5 | Episode 234 | Reward -300.00 | Epsilon 0.1246
Seed 5 | Episode 235 | Reward -300.00 | Epsilon 0.1235
Seed 5 | Episode 236 | Reward -300.00 | Epsilon 0.1224
Seed 5 | Episode 237 | Reward -300.00 | Epsilon 0.1213
Seed 5 | Episode 238 | Reward -300.00 | Epsilon 0.1202
Seed 5 | Episode 239 | Reward -300.00 | Epsilon 0.1191
Seed 5 | Episode 240 | Reward -300.00 | Epsilon 0.1180
Seed 5 | Episode 241 | Reward -300.00 | Epsilon 0.1170
Seed 5 | Episode 242 | Reward -300.00 | Epsilon 0.1159
Seed 5 | Episode 243 | Reward -300.00 | Epsilon 0.1149
Seed 5 | Episode 244 | Reward -300.00 | Epsilon 0.1139
Seed 5 | Episode 245 | Reward -300.00 | Epsilon 0.1128
Seed 5 | Episode 246 | Reward -300.00 | Epsilon 0.1118
Seed 5 | Episode 247 | Reward -300.00 | Epsilon 0.1108
Seed 5 | Episode 248 | Reward -300.00 | Epsilon 0.1098
Seed 5 | Episode 249 | Reward -300.00 | Epsilon 0.1089
Seed 5 | Episode 250 | Reward -300.00 | Epsilon 0.1079
Seed 5 | Episode 251 | Reward -300.00 | Epsilon 0.1069
Seed 5 | Episode 252 | Reward -300.00 | Epsilon 0.1060
Seed 5 | Episode 253 | Reward -300.00 | Epsilon 0.1050
Seed 5 | Episode 254 | Reward -300.00 | Epsilon 0.1041
Seed 5 | Episode 255 | Reward -300.00 | Epsilon 0.1031
Seed 5 | Episode 256 | Reward -300.00 | Epsilon 0.1022
Seed 5 | Episode 257 | Reward -46.00 | Epsilon 0.1018
Seed 5 | Episode 258 | Reward -300.00 | Epsilon 0.1008
Seed 5 | Episode 259 | Reward -300.00 | Epsilon 0.0999
Seed 5 | Episode 260 | Reward -300.00 | Epsilon 0.0990
Seed 5 | Episode 261 | Reward -300.00 | Epsilon 0.0982
Seed 5 | Episode 262 | Reward -300.00 | Epsilon 0.0973
Seed 5 | Episode 263 | Reward -300.00 | Epsilon 0.0964
Seed 5 | Episode 264 | Reward -300.00 | Epsilon 0.0955
Seed 5 | Episode 265 | Reward -300.00 | Epsilon 0.0947
Seed 5 | Episode 266 | Reward -300.00 | Epsilon 0.0938
Seed 5 | Episode 267 | Reward -300.00 | Epsilon 0.0930
Seed 5 | Episode 268 | Reward -300.00 | Epsilon 0.0922
Seed 5 | Episode 269 | Reward -300.00 | Epsilon 0.0913
Seed 5 | Episode 270 | Reward -300.00 | Epsilon 0.0905
Seed 5 | Episode 271 | Reward -300.00 | Epsilon 0.0897
Seed 5 | Episode 272 | Reward -300.00 | Epsilon 0.0889
Seed 5 | Episode 273 | Reward -300.00 | Epsilon 0.0881
Seed 5 | Episode 274 | Reward -300.00 | Epsilon 0.0873
Seed 5 | Episode 275 | Reward -300.00 | Epsilon 0.0865
Seed 5 | Episode 276 | Reward -300.00 | Epsilon 0.0858
Seed 5 | Episode 277 | Reward -300.00 | Epsilon 0.0850
Seed 5 | Episode 278 | Reward -300.00 | Epsilon 0.0842
Seed 5 | Episode 279 | Reward -300.00 | Epsilon 0.0835
Seed 5 | Episode 280 | Reward -300.00 | Epsilon 0.0827
Seed 5 | Episode 281 | Reward -300.00 | Epsilon 0.0820
Seed 5 | Episode 282 | Reward -300.00 | Epsilon 0.0813
Seed 5 | Episode 283 | Reward -300.00 | Epsilon 0.0805
Seed 5 | Episode 284 | Reward -300.00 | Epsilon 0.0798
Seed 5 | Episode 285 | Reward -300.00 | Epsilon 0.0791
Seed 5 | Episode 286 | Reward -300.00 | Epsilon 0.0784
Seed 5 | Episode 287 | Reward -300.00 | Epsilon 0.0777
Seed 5 | Episode 288 | Reward -300.00 | Epsilon 0.0770
Seed 5 | Episode 289 | Reward -300.00 | Epsilon 0.0763
Seed 5 | Episode 290 | Reward -300.00 | Epsilon 0.0756
Seed 5 | Episode 291 | Reward -300.00 | Epsilon 0.0749
Seed 5 | Episode 292 | Reward -300.00 | Epsilon 0.0743
Seed 5 | Episode 293 | Reward -300.00 | Epsilon 0.0736
Seed 5 | Episode 294 | Reward -300.00 | Epsilon 0.0729
Seed 5 | Episode 295 | Reward -300.00 | Epsilon 0.0723
Seed 5 | Episode 296 | Reward -300.00 | Epsilon 0.0716
Seed 5 | Episode 297 | Reward -300.00 | Epsilon 0.0710
Seed 5 | Episode 298 | Reward -300.00 | Epsilon 0.0704
Seed 5 | Episode 299 | Reward -300.00 | Epsilon 0.0697
Seed 5 | Episode 300 | Reward -300.00 | Epsilon 0.0691
Seed 5 | Episode 301 | Reward -300.00 | Epsilon 0.0685
Seed 5 | Episode 302 | Reward -300.00 | Epsilon 0.0679
Seed 5 | Episode 303 | Reward -300.00 | Epsilon 0.0673
Seed 5 | Episode 304 | Reward -300.00 | Epsilon 0.0667
Seed 5 | Episode 305 | Reward -300.00 | Epsilon 0.0661
Seed 5 | Episode 306 | Reward -300.00 | Epsilon 0.0655
Seed 5 | Episode 307 | Reward -300.00 | Epsilon 0.0649
Seed 5 | Episode 308 | Reward -300.00 | Epsilon 0.0643
Seed 5 | Episode 309 | Reward -300.00 | Epsilon 0.0637
Seed 5 | Episode 310 | Reward -300.00 | Epsilon 0.0632
Seed 5 | Episode 311 | Reward -300.00 | Epsilon 0.0626
Seed 5 | Episode 312 | Reward -300.00 | Epsilon 0.0620
Seed 5 | Episode 313 | Reward -300.00 | Epsilon 0.0615
Seed 5 | Episode 314 | Reward -300.00 | Epsilon 0.0609
Seed 5 | Episode 315 | Reward -300.00 | Epsilon 0.0604
Seed 5 | Episode 316 | Reward -300.00 | Epsilon 0.0598
Seed 5 | Episode 317 | Reward -300.00 | Epsilon 0.0593
Seed 5 | Episode 318 | Reward -300.00 | Epsilon 0.0588
Seed 5 | Episode 319 | Reward -300.00 | Epsilon 0.0582
Seed 5 | Episode 320 | Reward -300.00 | Epsilon 0.0577
Seed 5 | Episode 321 | Reward -300.00 | Epsilon 0.0572
Seed 5 | Episode 322 | Reward -300.00 | Epsilon 0.0567
Seed 5 | Episode 323 | Reward -300.00 | Epsilon 0.0562
Seed 5 | Episode 324 | Reward -300.00 | Epsilon 0.0557
Seed 5 | Episode 325 | Reward -300.00 | Epsilon 0.0552
Seed 5 | Episode 326 | Reward -300.00 | Epsilon 0.0547
Seed 5 | Episode 327 | Reward -300.00 | Epsilon 0.0542
Seed 5 | Episode 328 | Reward -300.00 | Epsilon 0.0537
Seed 5 | Episode 329 | Reward -300.00 | Epsilon 0.0532
Seed 5 | Episode 330 | Reward -300.00 | Epsilon 0.0527
Seed 5 | Episode 331 | Reward -300.00 | Epsilon 0.0523
Seed 5 | Episode 332 | Reward -300.00 | Epsilon 0.0518
Seed 5 | Episode 333 | Reward -300.00 | Epsilon 0.0513
Seed 5 | Episode 334 | Reward -300.00 | Epsilon 0.0509
Seed 5 | Episode 335 | Reward -300.00 | Epsilon 0.0504
Seed 5 | Episode 336 | Reward -300.00 | Epsilon 0.0500
Seed 5 | Episode 337 | Reward -300.00 | Epsilon 0.0495
Seed 5 | Episode 338 | Reward -300.00 | Epsilon 0.0491
Seed 5 | Episode 339 | Reward -300.00 | Epsilon 0.0486
Seed 5 | Episode 340 | Reward -300.00 | Epsilon 0.0482
Seed 5 | Episode 341 | Reward -300.00 | Epsilon 0.0478
Seed 5 | Episode 342 | Reward -300.00 | Epsilon 0.0473
Seed 5 | Episode 343 | Reward -300.00 | Epsilon 0.0469
Seed 5 | Episode 344 | Reward -300.00 | Epsilon 0.0465
Seed 5 | Episode 345 | Reward -95.00 | Epsilon 0.0462
Seed 5 | Episode 346 | Reward -300.00 | Epsilon 0.0458
Seed 5 | Episode 347 | Reward -300.00 | Epsilon 0.0454
Seed 5 | Episode 348 | Reward -300.00 | Epsilon 0.0450
Seed 5 | Episode 349 | Reward -300.00 | Epsilon 0.0446
Seed 5 | Episode 350 | Reward -300.00 | Epsilon 0.0442
Seed 5 | Episode 351 | Reward -300.00 | Epsilon 0.0438
Seed 5 | Episode 352 | Reward -300.00 | Epsilon 0.0434
Seed 5 | Episode 353 | Reward -300.00 | Epsilon 0.0430
Seed 5 | Episode 354 | Reward -300.00 | Epsilon 0.0426
Seed 5 | Episode 355 | Reward -300.00 | Epsilon 0.0423
